,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16
TLCD2,-0.14770031,0.34629107,-0.019168854,0.21975636,0.1886785,-0.09717941,0.19904971,-0.06805062,-0.22541285,-0.13443232,0.21064878,0.2425015,-0.1287818,-0.14269948,0.7521689,-0.0472188
TLE1,-0.2516836,-0.09110868,-0.15408397,0.13561845,0.46329796,-0.14120042,0.21086037,0.06790757,-0.085526705,-0.40122867,0.08035898,0.027373433,-0.03862083,-0.048309565,1.1001021,-0.25343
TLE2,-0.4104197,0.32548308,0.08036643,0.6191373,-0.13890564,-0.25830418,0.17128885,0.29446185,-0.09800047,-0.22337735,0.22327006,-0.20957291,-0.28752387,0.084117055,0.7627234,0.3041476
TLE3,0.33646002,0.66041726,0.10328218,0.18938184,-0.24569556,0.5192965,0.19448474,-0.098115206,-0.20581856,-0.42883232,0.1277931,0.46169162,-0.2328977,0.14802516,-0.15218854,-0.80518574
TLE4,0.043800473,0.18521994,-0.06330088,-0.3446944,-0.13418496,0.39477348,0.038278103,-0.17688349,-0.09429604,-0.3656447,0.10295212,-0.2353765,0.38843006,0.13688952,0.44079497,-1.0038719
TLK1,-0.062026083,-0.24599768,-0.07538423,-0.041535497,-0.019288808,-0.025501102,-0.3035348,-0.07875189,-0.27362594,-0.22218637,0.15630126,-0.3019318,0.31631878,0.1246918,1.0738592,-0.5487341
TLK2,-0.052268058,0.34357458,0.088872015,-0.32176375,0.02437085,0.29423237,-0.2705902,-0.052326173,-0.36982968,-0.07618815,0.029830635,-0.15327334,0.16434565,0.049563497,0.9371534,-0.67786276
TLN1,-0.475128,0.6017253,0.16233176,-0.27945787,-0.4758507,0.1730904,0.5106494,0.358586,-0.04261583,-0.12110919,0.0299111,-0.17897636,-0.011785328,0.017692149,-0.2401635,-0.48799068
TLNRD1,-0.2971351,0.22925436,-0.04477501,-0.16466379,0.050252676,-0.08993745,-0.3373891,-0.06502271,-0.043401122,0.42414665,-0.055009127,-0.30701458,0.26521683,-0.12384057,0.4117608,-0.36212802
TLR1,-0.10431409,-0.12589991,0.03221631,-0.50895214,-0.08176565,0.2508849,-0.32495856,-0.20961761,-0.21051466,0.26980639,-0.029695034,-0.25152564,0.45253634,-0.1300633,0.004583597,-0.7629305
TLR10,-0.14924407,-0.11754632,0.014966726,-0.44308305,-0.009745359,0.36113262,0.118523836,-0.17047524,-0.13530254,0.08044839,0.034195185,-0.6690204,0.3858924,-0.07573962,0.3051579,-0.53123236
TLR2,0.09949207,-0.1995027,0.0037670135,-0.68305135,0.22895336,0.4867971,0.08106232,-0.26982427,-0.5151868,0.06802082,-0.033980608,0.115829706,0.28657913,-0.113499165,-0.16218424,-0.7954657
TLR4,-0.14986396,-0.13459176,-0.068591535,-0.657855,-0.0758186,0.24038404,-0.18882453,-0.19218475,-0.1706928,0.23360997,0.07082522,-0.27539432,0.25093257,-0.037536025,-0.21179765,-0.7989973
TLR5,-0.08947849,-0.37844777,0.07798076,-0.5533695,-0.210011,0.2991438,-0.015121698,-0.13934374,-0.18496513,0.29233694,-0.0703454,-0.22985935,0.55695176,-0.18223524,-0.16546845,-0.32795072
TLR6,-0.0034689903,-0.064468384,0.095039606,-0.40551424,-0.1815319,0.5044997,0.032436848,-0.22436976,-0.15428662,0.30524135,-0.03167987,-0.38964748,0.4123628,-0.021350384,0.07454157,-0.5268574
TLR7,-0.18132329,0.16140044,0.006580353,-0.35195947,-0.50879717,0.12277365,-0.0831753,-0.14113188,-0.05913973,0.5293429,0.18621087,-0.6564617,0.3198266,0.02579093,0.5906075,0.104531646
TLR8,-0.18755198,-0.18666983,0.03607869,-0.72258115,-0.045913458,0.23373961,-0.09418726,-0.1563251,-0.27213097,0.30766726,-0.052303076,-0.13485551,0.45173168,-0.20665526,-0.07263422,-0.55332184
TM2D1,0.0487864,-0.09303093,0.092580914,-0.3281474,0.19637644,0.035887957,-0.4054308,0.07985234,-0.015690923,0.11262894,-0.16666055,-0.089877844,0.47415197,-0.14395416,0.73454976,-0.41283965
TM2D2,0.1128152,0.05480349,0.12640357,-0.02937764,-0.21621734,0.17548054,-0.21950603,-0.15475452,-0.10602325,0.44789463,0.17639697,-0.19951165,0.016835332,0.11047572,0.79402626,0.12849867
TM2D3,-0.026224554,0.14927387,-0.03649369,0.0019662082,0.12233332,0.07075146,-0.4816495,-0.29882193,-0.211481,-0.16104281,-0.08781478,0.12470558,0.261119,0.12257546,0.75482506,-0.90013593
TM6SF1,-0.039726496,-0.2977118,-0.11447668,-0.5921081,0.13465211,0.16509518,-0.11935085,-0.041060895,-0.011365116,-0.016319007,-0.086741894,-0.34155846,0.37104338,0.05782619,0.24053529,-0.680545
TM7SF2,-0.0413239,0.19630417,-0.02373308,0.29292405,0.3049992,-0.20015538,0.6035492,0.3240794,0.105106086,0.13093054,-0.14712662,0.0508599,-0.2744116,-0.075125694,0.45184344,0.93979985
TM7SF3,-0.01750514,-0.24233758,0.14293641,-0.25402755,0.098624825,-0.02232492,-0.093108416,0.24996251,0.3503397,0.115308166,-0.09402409,-0.35516918,0.32977164,0.07894635,0.9750292,0.17682016
TM9SF1,-0.031524897,0.3995359,0.10620952,-0.3486693,-0.17175078,0.25990605,-0.050991774,0.028294325,-0.12851357,0.2968967,-0.014871359,-0.23111105,0.22694468,-0.23221374,0.3330052,-0.316602
TM9SF2,-0.10024011,-0.25525987,0.05644262,-0.507918,0.095543265,0.15846491,-0.32487214,-0.05670488,0.10328591,0.20467639,-0.11794269,-0.36543608,0.4834175,-0.116828084,0.23474097,-0.41015446
TM9SF3,-0.07845014,-0.035713613,-0.032957643,-0.044944137,-0.006185472,0.015223771,-0.3576383,-0.20067841,-0.22362918,-0.010085851,0.13936982,-0.024206191,0.25640875,0.18456876,1.1211038,-0.4755251
TM9SF4,0.009699911,0.7776141,-0.03614351,0.05173236,-0.43143108,0.053690374,0.23576692,0.13440177,-0.08552,0.24467707,0.17717183,0.20084828,0.10283962,0.09889528,0.9113662,-0.35331994
TMA16,0.06968975,-0.21465868,0.1502648,0.16767979,-0.29409528,0.040075183,-0.21801293,-0.0013947487,-0.27484298,0.27755797,0.17021894,-0.11728853,0.049099326,0.2675712,1.259771,0.28672814
TMA7,0.25714934,-0.90975165,0.22375286,0.08342862,0.0762105,0.09684563,-0.34513772,0.07995665,-0.31831264,0.11205375,-0.0387758,-0.5662769,0.08212328,0.32068193,0.07440746,0.7389754
TMBIM1,-0.0610739,0.33128113,-0.17158687,-0.008793175,0.08952767,0.031983852,-0.23982525,-0.101819634,0.3024161,-0.1161173,-0.03645867,-0.3395185,-0.027394295,0.056518614,0.30718446,-0.8118674
TMBIM4,0.028732419,-0.32064915,0.05774796,-0.46329796,0.0890851,0.22729635,-0.3371477,0.036534667,-0.09870529,0.25690198,-0.21330118,-0.4747212,0.3243327,-0.09175539,0.13842583,-0.2943933
TMBIM6,-0.18457472,0.22462904,0.15819967,-0.4680425,-0.24527013,0.22867024,0.06043613,0.054183602,-0.23838282,0.22383034,-0.0118255615,-0.28629005,0.14995039,-0.010025501,0.22422075,-0.47087073
TMC4,0.32994747,0.45509338,0.08407086,-0.13615489,-0.23557991,0.3707409,0.46481937,0.2039358,0.07306188,-0.12708604,0.09293109,0.30731857,0.104646385,-0.19234866,0.1506865,0.20510852
TMC6,-0.12063682,0.7526189,-0.07455051,0.7088214,-0.061532855,-0.20825565,0.22020042,0.5676955,0.010704994,-0.09212792,-0.082334876,-0.20546019,-0.3844589,0.2747327,0.8007616,0.07728934
TMC8,-0.06369352,0.509727,-0.07054806,0.6448746,0.022029877,-0.22742748,0.26403666,0.55829287,0.009667873,-0.17939806,-0.05249977,-0.14281869,-0.38466454,0.27970076,0.7602453,0.09533167
TMCC1,0.2767235,0.3816694,0.012627244,-0.10938048,0.038599968,0.47592223,0.37531257,-0.113633275,0.20518899,-0.3704965,0.20950437,-0.4774958,-0.34646392,0.6495774,0.30550063,-0.497365
TMCC3,0.10739565,0.3585875,-0.045979023,-0.19086301,0.11073947,0.38730204,0.2076894,-0.17527342,-0.28995275,-0.54430664,0.14783144,-0.28437972,-0.30635297,0.5283117,-0.07289052,-0.92778206
TMCO1,0.15832186,-0.61258525,0.09955019,-0.142093,-0.018641353,0.06890744,-0.38067847,0.009778142,-0.18730313,0.29449165,-0.0987187,-0.45943558,0.40904284,0.29948056,0.90584606,0.07544458
TMCO3,0.12791008,-0.50654113,-0.010986626,-0.48739165,0.24180412,0.2667308,-0.31625926,-0.2942279,-0.36731064,0.10442883,-0.16673058,0.16206503,0.3109455,-0.05326271,-0.073072314,-0.89230835
TMCO4,0.011897087,0.5917996,0.09120107,0.41280985,-0.18283427,-0.32866597,0.30394793,0.5904734,-0.016102195,-0.087055564,0.043693185,-0.0047832727,-0.33868253,0.28194487,0.9340435,0.30654073
TMCO6,-0.022050738,0.0436157,0.03850311,-0.22441149,-0.022472441,0.3284812,0.05196184,0.16982853,0.041760504,0.29168725,-0.16984493,-0.5453795,-0.005698204,-0.042054057,0.2632022,-0.5434215
TMED1,0.20391941,0.4857123,0.14344454,-0.12936592,-0.21674335,-0.018179417,0.35017133,0.61028004,-0.3363073,0.47664046,-0.3692329,0.09844303,0.08261204,-0.10840595,0.38542747,0.14836192
TMED10,-0.011849403,0.10898113,0.11559725,0.08626878,-0.052183867,-0.10974407,-0.21648407,0.06543994,-0.17599165,0.20109415,0.09421408,-0.1659602,-0.008863211,0.22926927,1.3177633,0.006300211
TMED2,0.038166344,-0.2460897,0.041247904,-0.23301244,0.10768771,-0.050982833,-0.481382,-0.020119548,-0.23139864,0.34256727,-0.039853156,-0.1469925,0.16054213,0.15030503,0.95713735,-0.31934977
TMED3,0.22941232,0.28720796,0.08789897,-0.018697977,-0.13133883,-0.26981235,-0.017106533,0.4018277,-0.06805062,0.5133331,-0.09281635,-0.16486049,-0.15278757,0.061178207,0.625062,0.4648149
TMED4,-0.1512289,0.5527228,0.0012636185,0.22006929,0.10867119,-0.2562821,-0.108498335,0.28980672,0.046393275,0.054889917,0.013741851,-0.14272034,-0.08342266,0.13409257,1.3227522,-0.28088987
TMED5,-0.11740774,-0.35964027,-0.08687973,-0.20479113,-0.023459643,-0.035386533,-0.47789067,-0.26421845,-0.24218261,0.09360984,0.07298887,-0.15641004,0.5570054,0.18270612,0.78258514,-0.7115975
TMED7,-0.025230646,-0.16009957,-0.049379468,-0.1278624,0.042320788,-0.08396953,-0.4409626,-0.2680257,-0.24888366,0.19852221,0.12514889,0.23956597,0.34584552,0.08293688,0.9730488,-0.6588131
TMED8,-0.031161308,-0.30322075,-0.06428957,-0.5486369,0.09249449,0.18895864,-0.2977252,-0.257051,-0.37909746,0.08791685,0.062572956,-0.24880171,0.56079626,-0.267756,0.047016144,-0.69162846
TMED9,0.1666762,0.50081164,0.2295807,0.024899095,-0.13523698,-0.15269369,-0.12013465,0.35350248,-0.22931844,0.48172027,-0.13637543,0.23085102,-0.041127205,-0.10161251,0.8215629,0.10238513
TMEM101,-0.024744868,-0.027930737,0.12780428,-0.24606735,-0.081038475,-0.032372773,-0.10845959,0.350675,-0.23453832,0.567618,-0.2515316,-0.4786104,0.17571598,-0.048324466,0.5315155,0.21856427
TMEM102,-0.25348067,0.19038916,0.002259016,-0.2559781,-0.07203221,-0.2634883,-0.17104447,0.4283309,-0.024932623,0.51771104,-0.12221038,-0.3709525,0.062161684,-0.12842417,0.19435585,0.16555786
TMEM104,-0.019282103,0.8153498,0.047153234,0.41348934,-0.22976398,-0.024300814,0.39183497,0.49840212,0.18937588,0.0895381,-0.009328127,-0.21847486,-0.34072995,0.20938516,0.8807421,0.28176308
TMEM106A,-0.024917722,0.3808409,0.023940206,-0.19928813,-0.3551036,0.14480948,0.15036762,-0.12828112,-0.27157068,0.42240322,0.19058883,-0.11318028,0.18856525,-0.058546662,0.81903934,-0.2316922
TMEM106B,-0.06810129,-0.22160411,-0.051431358,0.05954951,0.06674379,-0.07991493,-0.31092912,-0.2483666,-0.07327795,0.1448974,0.034740567,0.009447336,0.21701008,0.2446562,1.1161476,-0.34751594
TMEM106C,0.38145483,0.0116586685,0.019970536,0.16011596,0.0089764595,-0.32719672,0.043338537,0.39229393,0.24824739,-0.16809106,0.009784102,0.021797419,-0.04501939,0.16809702,0.8662939,0.6124526
TMEM107,0.0031113625,0.008331239,0.16136467,-0.47390163,0.14037192,0.23699254,0.02526939,0.18672496,-0.074508786,0.5223751,-0.31294227,-0.15502125,0.24466664,-0.018252432,0.39085597,-0.25488138
TMEM109,-0.15943348,0.6110221,0.049996376,0.43002367,-0.2801895,-0.37381947,0.14540553,0.2841711,0.031909347,0.09149611,0.18899143,0.12204945,-0.30900836,0.20740628,1.1159271,0.17860234
TMEM11,0.49209595,-0.29040575,0.12239218,-0.86885095,0.06998181,0.20288229,0.026375055,0.25889874,-0.28913617,0.33815503,-0.3060043,0.07388592,0.43150783,-0.30019283,0.008541346,0.25113225
TMEM115,-0.22385716,0.26905537,0.12007356,-0.39772987,-0.0113248825,0.019693375,-0.0018894672,0.19242167,-0.21827221,0.44346452,-0.123113394,-0.23998022,0.09983182,-0.2127111,0.022739172,0.024485588
TMEM116,-0.15237704,0.22608414,0.16818866,0.53502023,-0.085529685,-0.3633447,0.03523007,0.5311437,-0.14754385,-0.020250678,-0.03702566,-0.30510873,-0.20188764,0.3501162,1.0530598,0.45346916
TMEM117,-0.28377175,-0.078856945,0.024342537,0.44398308,0.29577017,-0.28185248,-0.15577078,-0.06749034,-0.117725134,-0.036889315,0.026738644,-0.13651848,-0.16150475,0.22169352,1.1357605,0.07894635
TMEM120A,0.3291309,-0.1858443,0.066782534,-0.3926173,0.07457435,0.16826093,-0.32683462,0.2894342,-0.3149435,0.23872852,-0.3661409,0.33774823,0.061538815,-0.3775835,-0.8434862,-0.55610985
TMEM120B,-0.09839535,0.46223998,0.08906424,0.61300397,-0.15573204,-0.21313429,0.33040047,0.3606856,0.16169548,-0.16034544,0.011312962,0.05991757,-0.18078685,0.303787,0.89781284,0.34816265
TMEM121,-0.2890557,0.16285181,0.0060141087,0.35257936,-0.07560551,-0.20843148,0.046551228,0.34410655,0.040388107,0.054246187,-0.09584427,-0.37574172,-0.19003153,-0.08467138,0.85912347,0.2353847
TMEM123,0.08279681,-0.25393516,-0.051556528,0.29772967,0.018836558,-0.13397783,-0.51082075,-0.0803113,0.121836364,-0.20599216,0.11866689,-0.30035526,0.22268593,0.27611852,1.1161671,-0.1878798
TMEM126A,0.21324605,-0.43708533,0.33637434,0.19094199,-0.14778227,-0.22625476,-0.55422187,0.20496696,-0.29249936,0.17067194,0.02951771,-0.18515736,-0.058348477,0.32456964,0.82854927,0.8727595
TMEM126B,-0.08241013,-0.5635001,0.08605048,0.10678768,-0.028038025,-0.02694875,-0.41679144,-0.06618053,-0.3717035,0.21282062,0.051005185,-0.4352875,0.33145174,0.18926561,0.80947953,-0.008336455
TMEM127,-0.03838837,0.5854547,0.066667795,-0.31678975,-0.12122393,0.23845434,-0.16639233,-0.07901788,-0.1680702,0.2524823,0.013709068,-0.23415089,-0.033593178,0.0138551,-0.06672442,-0.63149333
TMEM128,-0.19165576,-0.15003681,0.022915006,-0.06582439,0.162974,0.031083822,-0.46427846,-0.20770729,-0.15307069,0.53980947,-0.011137128,-0.25377274,0.1799047,0.15464425,1.0232687,-0.36044717
TMEM129,-0.17065778,0.3274102,-0.09477213,-0.010313094,0.11905506,-0.088120624,0.13110228,0.37077555,-0.14924109,0.46586022,-0.14846846,-0.59233904,-0.050014257,0.040747225,0.5834136,-0.046521425
TMEM131,-0.39978623,0.53785443,0.25091767,-0.26483834,-0.3380537,0.024282932,-0.13872385,0.32667816,-0.18907785,-0.026649237,0.09081364,0.23963451,0.30571818,-0.3692627,0.65206885,-0.79401135
TMEM131L,-0.25405884,0.23237467,0.23040771,-0.28722286,0.05775094,0.25025606,-0.053703785,0.3804505,-0.080025196,-0.23328662,-0.13572574,0.03912449,0.23180842,-0.24148822,0.55571795,-0.56959987
TMEM134,0.24684668,0.49898624,-0.143677,0.4287362,0.09628534,-0.24827123,0.052261353,0.32170415,-0.1543045,0.39313436,0.027191639,-0.22868514,-0.48695803,0.2161622,0.95629096,0.35452843
TMEM135,-0.12463033,0.07634759,-0.062407553,0.28817952,-0.21089613,-0.24146289,-0.0061422586,-0.03720224,-0.14024377,0.033316016,0.18880516,0.06518215,0.027158856,0.2879709,1.3723701,-0.106576085
TMEM138,-0.028045475,0.4639864,-0.015586615,0.34505427,-0.100412965,-0.1644373,0.18838346,0.3754899,-0.074243546,0.2721429,-0.06350726,-0.105807185,-0.22090822,0.18176138,1.137443,0.35335124
TMEM140,0.26148558,0.18697977,0.21965504,-0.058859587,-0.39568543,0.61220527,0.67017674,-0.046789646,0.044059753,-0.53265095,0.107842684,-0.26175976,-0.010669231,0.16851425,-0.16980171,-0.19225478
TMEM141,0.72093457,0.08866191,0.06971359,-0.06326437,0.15851706,-0.09013265,-0.16285032,0.42749494,-0.14247745,0.84982514,-0.33196956,-0.0006452203,-0.24161637,0.06392747,0.39800256,0.58453083
TMEM143,-0.16450584,0.39749742,-0.018161535,0.3841251,0.13749003,-0.17472506,0.27059913,0.5058229,-0.111588836,0.09289384,0.0011712313,-0.20793974,-0.38017035,0.1634419,0.95306337,0.13785362
TMEM144,0.1696378,-0.38784742,-0.036478043,-0.7061541,-0.19527674,0.28842688,-0.08663535,-0.18476248,-0.109392405,0.4643321,0.044727325,-0.47453046,0.6110281,0.040379167,0.48351884,-0.22604167
TMEM147,0.35849437,0.23618564,0.21410659,0.11087656,-0.22671819,-0.10907948,0.034226477,0.2665773,-0.26262105,0.3829077,0.062036514,0.1466021,-0.0652276,0.01647994,0.8326441,0.6981351
TMEM147-AS1,-0.2893919,0.41230693,-0.22613873,0.25781095,0.33617243,-0.0674285,-0.04628077,0.06555691,-0.19317587,0.41447654,0.027228892,-0.2892794,-0.36597347,-0.03159046,1.151225,-0.2938414
TMEM14A,-0.15684664,-0.030782819,-0.027416646,0.28386116,0.002577901,-0.22134185,-0.007176399,0.13243258,-0.009977818,-0.0111833215,0.09705424,-0.087597966,-0.034174323,0.29978454,1.032798,0.35928935
TMEM14B,0.27117878,-0.41045696,-0.07157922,0.09603351,0.30909032,-0.06937683,-0.5006939,-0.119781494,0.24645478,0.42433143,-0.09867698,-0.07829815,0.012202561,-0.033321977,0.80927163,0.31758696
TMEM14C,0.409922,-0.3275633,-0.09787083,0.083741546,0.14717877,0.028806925,-0.22946596,-0.19257367,0.1305908,0.2968788,0.112619996,-0.057011843,-0.09737313,0.080901384,0.6857246,0.38304925
TMEM150A,0.02644658,0.42072535,-0.122374296,-0.06793141,-0.14170408,0.026276708,0.23074746,0.16618967,-0.46074986,0.6568223,0.11892319,-0.3509581,-0.12579858,0.109392405,0.99096894,0.18658042
TMEM150B,0.2786517,-0.10962486,0.15588999,-0.69779754,-0.42087436,0.20616055,0.19401908,-0.073474646,-0.41962862,0.7432759,-0.032120943,0.09369254,0.7667422,-0.2740085,-0.020116568,-0.10462999
TMEM154,0.1094386,0.12621582,0.018168986,-0.27869493,0.0281021,0.50400496,-0.08238256,-0.26430637,0.112481415,-0.13084263,0.035052,-0.6106615,0.14324635,0.30123144,0.26449263,-0.68945885
TMEM156,-0.05412996,0.2598226,-0.0082068145,0.43145344,-0.10061301,-0.28236434,0.07954538,0.34275466,-0.22540651,-0.36986992,0.124278665,-0.36738926,-0.18410757,0.26822203,1.1497334,0.3197823
TMEM160,0.28079748,0.12860149,-0.06594956,0.34195334,0.18696338,0.0050231814,-0.11818856,0.43576956,-0.18429756,0.3209442,-0.052917004,-0.2001062,-0.23849756,0.13637245,0.5231902,0.42861253
TMEM161A,-0.097838044,0.46046376,0.083085895,0.4238069,-0.17713606,-0.1493603,0.4547,0.4286468,-0.22674799,0.10570586,0.060114264,0.10509789,-0.26824176,0.18984973,0.8766055,0.36566257
TMEM161B,-0.13624877,0.0018745661,-0.04788935,0.26539713,0.094370544,-0.15243441,-0.22580177,0.04118979,0.04261583,0.0042408705,0.08004308,-0.04633218,0.12445599,0.29197782,1.4291584,-0.36661327
TMEM163,-0.32954216,0.47054887,0.20340681,0.07878542,-0.34643412,-0.0020563602,0.28109848,0.18353462,0.05506873,-0.14233291,0.21179318,0.0025808811,-0.28257966,0.005275011,0.64207315,-0.16490817
TMEM164,-0.22215247,0.23845732,0.041784346,-0.40161908,-0.15069395,0.34527183,0.17332435,-0.021855533,0.103870034,0.2632603,-0.036183,-0.66829324,0.21420419,0.07104576,0.30601323,-0.40430874
TMEM165,-0.21938086,-0.5040705,0.16372204,-0.39253235,-0.016468763,0.26680827,-0.1863718,-0.20132065,-0.18905997,0.33180118,-0.109136105,-0.23274422,0.6349027,-0.08381009,0.277555,-0.44891834
TMEM167A,0.11262298,-0.32138228,-0.060656667,-0.46571195,-0.086051226,0.09096861,-0.41740537,-0.30080676,-0.35098493,0.52178204,-0.038081408,-0.17026365,0.48842728,-0.028428435,0.2988577,-0.5778283
TMEM167B,0.3395617,-0.22329092,-0.079096854,-0.24514943,0.04184246,0.12599677,-0.4488051,-0.27527958,-0.48450828,-0.07804185,0.00937283,0.08016825,0.16082227,0.2776146,0.5437702,-0.90197176
TMEM168,-0.18901378,-0.23742616,-0.031421334,0.07354766,0.16408637,-0.026771426,-0.44740215,-0.08996427,-0.0323385,0.20205528,-0.07688403,-0.2536662,0.2784446,0.118382275,1.0325656,-0.4507512
TMEM169,-0.21069646,-0.41354895,0.062671304,-0.6047934,0.10675788,0.19200742,-0.054097176,0.040009618,-0.043091178,0.28912127,-0.1576215,-0.5050093,0.35423934,-0.15027821,-0.09817779,-0.1134783
TMEM170A,-0.122633204,0.25824383,0.02283305,0.20924471,-0.034090877,-0.100458786,-0.17599314,0.11803284,-0.06830022,-0.18925071,0.06933212,-0.32077545,0.16134232,0.21712258,1.2180604,-0.2432406
TMEM170B,0.3137648,-0.35233647,-0.23702532,-0.17577857,0.30822307,-0.09273887,-0.38166642,-0.374569,-0.04762709,-0.0010311604,0.013433397,-0.045470893,0.44369996,0.31985343,0.90898424,-0.76432824
TMEM175,0.1395464,0.43007135,0.08868575,0.3739059,0.072193146,0.4058361,0.6881654,0.47482252,-0.06234646,0.12517571,-0.26131868,-0.45624077,-0.2292633,0.31719804,0.66252947,-0.06741881
TMEM176A,0.49839914,-0.03324151,0.04684627,-0.12874603,-0.20900965,0.01848638,-0.2631545,0.14196634,-0.20400286,0.13828278,0.17531216,0.033709407,0.21553338,0.035342574,0.22694468,0.36622584
TMEM176B,0.46859533,0.0071793795,0.07506162,-0.096824765,-0.1819402,0.084643066,-0.19220412,0.16366392,-0.15299469,0.16058683,0.13817698,0.024661422,0.23023337,0.025691092,0.29474348,0.2968654
TMEM177,-0.36051273,-0.04452318,0.10614544,-0.017872453,-0.008584559,0.061501563,0.004597008,0.20299107,-0.10085106,0.1900956,0.09163171,-0.4063055,-0.22403598,0.017136335,0.60361475,0.09153783
TMEM179B,0.3910534,0.4141763,0.2342321,-0.24163723,-0.07555634,0.025489926,-0.018110126,0.4766971,-0.041197985,0.6669298,-0.28265193,0.00095292926,0.003656745,-0.12773275,0.57288635,0.26078895
TMEM18,0.034457445,0.083863735,-0.0390172,0.32519698,-0.0418365,-0.24046898,-0.07574558,0.18439293,-0.22328496,0.032800436,0.12692213,-0.2606511,-0.24161935,0.4684329,1.1424124,0.2579689
TMEM181,-0.30647516,0.22589564,-0.075902045,0.48369765,0.09231269,-0.20635128,0.10065138,0.032041967,-0.018814206,-0.26431084,0.080895424,-0.1221627,-0.00282228,0.30382723,1.1897802,-0.2944827
TMEM182,-0.2070427,0.30044913,0.16400814,0.5353153,-0.030362606,-0.049471855,0.07879734,0.022017956,-0.03194809,-0.14340878,0.12180805,-0.020754337,-0.15493035,0.25461912,1.2098014,-0.013947487
TMEM183A,0.36345422,-0.49631,-0.030204654,-0.23512542,0.3760457,-0.24418831,-0.09480715,0.0569731,0.03480017,0.00094771385,-0.2601415,-0.07879734,0.276345,0.08871853,0.68380535,0.43178797
TMEM184B,-0.03309548,0.87887347,-0.051116943,0.4673928,-0.023019314,0.033339858,0.3893733,0.32465458,0.0062197447,-0.39515793,-0.016099215,-0.23742616,-0.307858,0.25283694,0.5591631,-0.27754903
TMEM184C,-0.28606355,0.029063225,0.09718537,-0.0380978,-0.076541305,0.09230077,-0.13845861,-0.011773407,0.0230968,0.15076399,-0.0012099743,-0.38416386,0.21620691,0.114160776,0.8285731,-0.22328645
TMEM185A,-0.1386717,0.29378533,-0.102329254,-0.2640293,-0.21788041,-0.20314902,0.16642064,0.5569987,-0.029104948,0.21727607,0.07857531,-0.49696127,0.11541247,-0.06298274,1.0099679,0.04029721
TMEM185B,-0.059205294,-0.20239949,-0.011563301,-0.37404597,-0.005275011,0.2693951,-0.092601776,-0.041246414,-0.14035106,0.21252632,-0.10777414,-0.29740632,0.41508377,-0.16182661,0.07823706,-0.58596134
