pc,var_explained,cum_var,direction,library,top_term,top_adj_p,combined_score
21,0.0035869276616722345,0.8306697010993958,neg,KEGG_2021_Human,Focal adhesion,0.030373659276384822,41.05328172551214
21,0.0035869276616722345,0.8306697010993958,neg,Reactome_2022,RND2 GTPase Cycle R-HSA-9696270,0.41856826152212945,72.72184139201934
21,0.0035869276616722345,0.8306697010993958,neg,WikiPathway_2023_Human,Focal Adhesion WP306,0.006531602724757508,56.32800551313
21,0.0035869276616722345,0.8306697010993958,neg,MSigDB_Hallmark_2020,Myogenesis,0.035494113196514555,29.684225172013964
21,0.0035869276616722345,0.8306697010993958,neg,ChEA_2022,VDR 24763502 ChIP-Seq THP-1 Human,0.00035243615319746353,46.09616703757826
21,0.0035869276616722345,0.8306697010993958,neg,TRRUST_Transcription_Factors_2019,MYBL2 mouse,0.022502596182983732,248.5846578261998
21,0.0035869276616722345,0.8306697010993958,neg,Human_Phenotype_Ontology,Type 1 muscle fiber predominance (HP:0003803),0.03981526202686007,474.45791686900793
22,0.003418512875214219,0.8340882062911987,pos,GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),9.827264931378954e-21,1210.0132907387147
22,0.003418512875214219,0.8340882062911987,pos,GO_Molecular_Function_2023,MHC Class II Protein Complex Binding (GO:0023026),3.238903743159212e-05,508.1057862758166
22,0.003418512875214219,0.8340882062911987,pos,GO_Cellular_Component_2023,MHC Class II Protein Complex (GO:0042613),3.054177739737455e-05,768.7656511195227
22,0.003418512875214219,0.8340882062911987,pos,KEGG_2021_Human,Influenza A,1.7676614853233542e-10,319.5927520414649
22,0.003418512875214219,0.8340882062911987,pos,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,2.2002705500153084e-24,2973.2281952025123
22,0.003418512875214219,0.8340882062911987,pos,WikiPathway_2023_Human,Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218,9.400049954165007e-11,641.4088697081593
22,0.003418512875214219,0.8340882062911987,pos,MSigDB_Hallmark_2020,Interferon Alpha Response,1.9026169783559493e-42,6395.922041023115
22,0.003418512875214219,0.8340882062911987,pos,ChEA_2022,IRF8 22096565 ChIP-ChIP GC-B Human,5.407214352100744e-13,549.0340952336837
22,0.003418512875214219,0.8340882062911987,pos,TRRUST_Transcription_Factors_2019,STAT1 human,1.0590344836728928e-07,330.5451600102444
22,0.003418512875214219,0.8340882062911987,pos,Human_Phenotype_Ontology,Emphysema (HP:0002097),0.0016402501964966772,231.46246946256952
22,0.003418512875214219,0.8340882062911987,neg,GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),0.005342169491495564,313.3915485176811
22,0.003418512875214219,0.8340882062911987,neg,GO_Molecular_Function_2023,"Intramolecular Transferase Activity, Phosphotransferases (GO:0016868)",0.017018451959791084,474.45791686900793
22,0.003418512875214219,0.8340882062911987,neg,GO_Cellular_Component_2023,Mitochondrial Matrix (GO:0005759),0.06819484854148072,22.979265146305977
22,0.003418512875214219,0.8340882062911987,neg,KEGG_2021_Human,Fc gamma R-mediated phagocytosis,0.03192878927051347,51.91145138175452
22,0.003418512875214219,0.8340882062911987,neg,Reactome_2022,Serine Biosynthesis R-HSA-977347,0.0007265406042439692,1103.1636058086635
22,0.003418512875214219,0.8340882062911987,neg,WikiPathway_2023_Human,Serine Metabolism WP4688,0.01945732826930717,593.3776232841345
22,0.003418512875214219,0.8340882062911987,neg,MSigDB_Hallmark_2020,Hypoxia,0.24015685711840848,13.025424015927582
22,0.003418512875214219,0.8340882062911987,neg,ChEA_2022,MBD3 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo,2.503950552682652e-05,38.263600742181524
22,0.003418512875214219,0.8340882062911987,neg,TRRUST_Transcription_Factors_2019,FOXF2 human,0.19468272200259681,197.36590289038227
22,0.003418512875214219,0.8340882062911987,neg,Human_Phenotype_Ontology,Brachydactyly syndrome (HP:0001156),0.30811053700848057,32.16468341792441
23,0.0032572525087743998,0.8373454809188843,pos,GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),8.610808952138734e-07,531.7309522424523
23,0.0032572525087743998,0.8373454809188843,pos,GO_Molecular_Function_2023,Immunoglobulin Receptor Binding (GO:0034987),0.007431013502971819,776.6239908457204
23,0.0032572525087743998,0.8373454809188843,pos,GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),1.2950272404316411e-08,378.75509643058524
23,0.0032572525087743998,0.8373454809188843,pos,KEGG_2021_Human,Platelet activation,7.866936691877571e-06,170.88411002706076
23,0.0032572525087743998,0.8373454809188843,pos,Reactome_2022,Hemostasis R-HSA-109582,1.135924324357135e-11,204.79824331889418
23,0.0032572525087743998,0.8373454809188843,pos,WikiPathway_2023_Human,Complement System WP2806,0.07345496496590095,53.849902677165886
23,0.0032572525087743998,0.8373454809188843,pos,MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,3.743506839353464e-05,93.06883213570319
23,0.0032572525087743998,0.8373454809188843,pos,ChEA_2022,SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human,0.11571016507429177,19.5262423685239
23,0.0032572525087743998,0.8373454809188843,pos,TRRUST_Transcription_Factors_2019,GATA1 human,0.0029288485270212196,128.42832253074832
23,0.0032572525087743998,0.8373454809188843,pos,Human_Phenotype_Ontology,Purpura (HP:0000979),6.912448152056513e-05,610.6916104961218
23,0.0032572525087743998,0.8373454809188843,neg,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),2.922750882095299e-14,557.3634562043411
23,0.0032572525087743998,0.8373454809188843,neg,GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),0.15634459104697046,18.539542634229036
23,0.0032572525087743998,0.8373454809188843,neg,GO_Cellular_Component_2023,cullin-RING Ubiquitin Ligase Complex (GO:0031461),0.1782382262409786,26.775864310218545
23,0.0032572525087743998,0.8373454809188843,neg,KEGG_2021_Human,Influenza A,0.0009658977202840123,73.85868527188715
23,0.0032572525087743998,0.8373454809188843,neg,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,6.751705931882018e-15,1190.3872180428737
23,0.0032572525087743998,0.8373454809188843,neg,WikiPathway_2023_Human,Type II Interferon Signaling WP619,7.666812913719582e-07,561.3534368419214
23,0.0032572525087743998,0.8373454809188843,neg,MSigDB_Hallmark_2020,Interferon Alpha Response,6.978763423987789e-24,1977.191172954916
23,0.0032572525087743998,0.8373454809188843,neg,ChEA_2022,MAF 26560356 Chip-Seq TH1 Human,2.1185684870010258e-07,73.24165912387178
23,0.0032572525087743998,0.8373454809188843,neg,TRRUST_Transcription_Factors_2019,STAT2 human,5.984145145085756e-06,1437.1155985372875
23,0.0032572525087743998,0.8373454809188843,neg,Human_Phenotype_Ontology,Decreased muscle mass (HP:0003199),0.2165776880103971,145.36282995258424
24,0.00295275985263288,0.8402982354164124,pos,GO_Biological_Process_2023,Cellular Response To Heat (GO:0034605),7.752363412518187e-06,491.57245227833516
24,0.00295275985263288,0.8402982354164124,pos,GO_Molecular_Function_2023,Ubiquitin-Like Protein Ligase Binding (GO:0044389),0.0019127869244430374,58.18294390982521
24,0.00295275985263288,0.8402982354164124,pos,GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.01503162656231355,16.235895436109555
24,0.00295275985263288,0.8402982354164124,pos,KEGG_2021_Human,Lipid and atherosclerosis,0.0020435867233116168,63.68700220254946
24,0.00295275985263288,0.8402982354164124,pos,Reactome_2022,Attenuation Phase R-HSA-3371568,3.150023218222774e-06,721.4426130512456
24,0.00295275985263288,0.8402982354164124,pos,WikiPathway_2023_Human,NRF2 Pathway WP2884,0.004272883945573223,79.24782558661671
24,0.00295275985263288,0.8402982354164124,pos,MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,6.308652260691361e-07,143.16657037615133
24,0.00295275985263288,0.8402982354164124,pos,ChEA_2022,KDM2B 26808549 Chip-Seq HPB-ALL Human,6.385371045851955e-16,201.06583504854405
24,0.00295275985263288,0.8402982354164124,pos,TRRUST_Transcription_Factors_2019,NFKB1 mouse,0.004989563818243186,55.79685681599258
24,0.00295275985263288,0.8402982354164124,pos,Human_Phenotype_Ontology,Menorrhagia (HP:0000132),0.18159931936801724,159.51916044937724
24,0.00295275985263288,0.8402982354164124,neg,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),4.2880489718925114e-13,489.29289897357404
24,0.00295275985263288,0.8402982354164124,neg,GO_Molecular_Function_2023,Double-Stranded RNA Binding (GO:0003725),0.09813551327015489,64.41276048972978
24,0.00295275985263288,0.8402982354164124,neg,GO_Cellular_Component_2023,Extrinsic Component Of Endoplasmic Reticulum Membrane (GO:0042406),0.1531485048794331,462.10284137848555
24,0.00295275985263288,0.8402982354164124,neg,KEGG_2021_Human,Influenza A,3.819274645353065e-08,226.1757304817197
24,0.00295275985263288,0.8402982354164124,neg,Reactome_2022,Interferon Signaling R-HSA-913531,4.4675631051145276e-14,505.96947902282244
24,0.00295275985263288,0.8402982354164124,neg,WikiPathway_2023_Human,Immune Response To Tuberculosis WP4197,1.1127719282769649e-10,2052.851550805242
24,0.00295275985263288,0.8402982354164124,neg,MSigDB_Hallmark_2020,Interferon Alpha Response,5.5043139516191e-32,3519.9481477395166
24,0.00295275985263288,0.8402982354164124,neg,ChEA_2022,IRF1 21803131 ChIP-Seq MONOCYTES Human,4.6864148475648366e-11,288.8095086928666
24,0.00295275985263288,0.8402982354164124,neg,TRRUST_Transcription_Factors_2019,STAT1 human,0.0019354814303516553,99.94589548665707
24,0.00295275985263288,0.8402982354164124,neg,Human_Phenotype_Ontology,Hematuria (HP:0000790),0.024205359169262617,103.14392734407447
25,0.002774336840957403,0.8430725932121277,pos,GO_Biological_Process_2023,Regulation Of Oxidoreductase Activity (GO:0051341),0.2603388772870072,248.5846578261998
25,0.002774336840957403,0.8430725932121277,pos,GO_Molecular_Function_2023,Retinyl-Palmitate Esterase Activity (GO:0050253),0.16352671317458922,462.10284137848555
25,0.002774336840957403,0.8430725932121277,pos,GO_Cellular_Component_2023,Secretory Granule Membrane (GO:0030667),1.963322042521859e-05,94.37181981030537
25,0.002774336840957403,0.8430725932121277,pos,KEGG_2021_Human,Regulation of lipolysis in adipocytes,0.3311032624834565,48.280111503025644
25,0.002774336840957403,0.8430725932121277,pos,Reactome_2022,Neutrophil Degranulation R-HSA-6798695,1.4325156745731085e-07,123.12207301099346
25,0.002774336840957403,0.8430725932121277,pos,WikiPathway_2023_Human,Roles Of Ceramides In Development Of Insulin Resistance WP5181,0.32663375814755136,97.87806321199126
25,0.002774336840957403,0.8430725932121277,pos,MSigDB_Hallmark_2020,Inflammatory Response,0.14642641447784477,20.28300352206346
25,0.002774336840957403,0.8430725932121277,pos,ChEA_2022,SMRT 22465074 ChIP-Seq MACROPHAGES Mouse,0.16482918348671538,18.133960896114
25,0.002774336840957403,0.8430725932121277,pos,TRRUST_Transcription_Factors_2019,PPARG mouse,0.07180063735092929,56.64285082988862
25,0.002774336840957403,0.8430725932121277,pos,Human_Phenotype_Ontology,Adducted thumb (HP:0001181),0.4411856581745153,49.666879272481374
25,0.002774336840957403,0.8430725932121277,neg,GO_Biological_Process_2023,Oligosaccharide Catabolic Process (GO:0009313),0.1028231120733424,474.45791686900793
25,0.002774336840957403,0.8430725932121277,neg,GO_Molecular_Function_2023,Protein Serine/Threonine Kinase Activity (GO:0004674),0.009869250398758299,41.39276353546926
25,0.002774336840957403,0.8430725932121277,neg,GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.029248120302654168,12.40449167303386
25,0.002774336840957403,0.8430725932121277,neg,KEGG_2021_Human,Human cytomegalovirus infection,9.920987560919919e-05,93.82687646025761
25,0.002774336840957403,0.8430725932121277,neg,Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,0.057580325176187185,29.06500495176689
25,0.002774336840957403,0.8430725932121277,neg,WikiPathway_2023_Human,Cell Migration And Invasion Through p75NTR WP4561,0.00018939219099739095,372.378647731317
25,0.002774336840957403,0.8430725932121277,neg,MSigDB_Hallmark_2020,Hypoxia,0.03642816880694915,29.684225172013964
25,0.002774336840957403,0.8430725932121277,neg,ChEA_2022,RUNX2 24655370 ChIP-Seq MC3T3E1 Mouse Bone,2.1882077679192925e-07,56.195219476361544
25,0.002774336840957403,0.8430725932121277,neg,TRRUST_Transcription_Factors_2019,STAT3 human,0.09123407479677476,39.43009276479297
25,0.002774336840957403,0.8430725932121277,neg,Human_Phenotype_Ontology,Dilatation of the ascending aorta (HP:0005111),0.09826078205478687,155.44809947118515
26,0.0027159189339727163,0.8457885384559631,pos,GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),5.047493429545654e-13,1465.9675340005317
26,0.0027159189339727163,0.8457885384559631,pos,GO_Molecular_Function_2023,Immunoglobulin Receptor Binding (GO:0034987),6.203462341086446e-05,2009.18359177183
26,0.0027159189339727163,0.8457885384559631,pos,GO_Cellular_Component_2023,Heterotrimeric G-protein Complex (GO:0005834),0.5833511866509662,33.956554984338226
26,0.0027159189339727163,0.8457885384559631,pos,KEGG_2021_Human,FoxO signaling pathway,0.9690546532778409,18.333222542039042
26,0.0027159189339727163,0.8457885384559631,pos,Reactome_2022,Scavenging Of Heme From Plasma R-HSA-2168880,0.10239734686269188,284.75776049641166
26,0.0027159189339727163,0.8457885384559631,pos,WikiPathway_2023_Human,Photodynamic Therapy Induced AP 1 Survival Signaling WP3611,0.5581018413404482,27.468942123223947
26,0.0027159189339727163,0.8457885384559631,pos,MSigDB_Hallmark_2020,Coagulation,0.01741013107506881,41.573491226182306
26,0.0027159189339727163,0.8457885384559631,pos,ChEA_2022,KDM2B 26808549 Chip-Seq SUP-B15 Human,0.005816256095577135,28.60513237842649
26,0.0027159189339727163,0.8457885384559631,pos,TRRUST_Transcription_Factors_2019,RBMX human,0.20267727959005363,197.36590289038227
26,0.0027159189339727163,0.8457885384559631,pos,Human_Phenotype_Ontology,Prolonged bleeding time (HP:0003010),0.2978844909276602,113.31096080850561
26,0.0027159189339727163,0.8457885384559631,neg,GO_Biological_Process_2023,Glycolytic Process (GO:0006096),1.0560383723665655e-08,1196.774823514627
26,0.0027159189339727163,0.8457885384559631,neg,GO_Molecular_Function_2023,Phosphatidylinositol Phosphate Binding (GO:1901981),0.00041938287147516747,124.46216850870448
26,0.0027159189339727163,0.8457885384559631,neg,GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),0.0037280130864462634,43.21635610831808
26,0.0027159189339727163,0.8457885384559631,neg,KEGG_2021_Human,Glycolysis / Gluconeogenesis,2.544822992365337e-07,374.3676171180713
26,0.0027159189339727163,0.8457885384559631,neg,Reactome_2022,Glycolysis R-HSA-70171,1.806770929441795e-05,269.5039210809697
26,0.0027159189339727163,0.8457885384559631,neg,WikiPathway_2023_Human,Glycolysis And Gluconeogenesis WP534,1.4674024227264194e-07,551.9382828830934
26,0.0027159189339727163,0.8457885384559631,neg,MSigDB_Hallmark_2020,Hypoxia,3.759617544818272e-08,173.54680844809113
26,0.0027159189339727163,0.8457885384559631,neg,ChEA_2022,SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery,2.305397689803003e-06,59.96626394548893
26,0.0027159189339727163,0.8457885384559631,neg,TRRUST_Transcription_Factors_2019,HIF1A human,0.00024002664076057598,144.9251611839459
26,0.0027159189339727163,0.8457885384559631,neg,Human_Phenotype_Ontology,Myoglobinuria (HP:0002913),0.00966012657062069,371.4740483715657
27,0.0024620541371405125,0.8482505679130554,pos,GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),0.00014262681686862146,271.6737617174621
27,0.0024620541371405125,0.8482505679130554,pos,GO_Molecular_Function_2023,Insulin-Like Growth Factor II Binding (GO:0031995),3.754298291055129e-05,3183.512051346897
27,0.0024620541371405125,0.8482505679130554,pos,GO_Cellular_Component_2023,Collagen-Containing Extracellular Matrix (GO:0062023),0.0037280130864462634,43.21635610831808
27,0.0024620541371405125,0.8482505679130554,pos,KEGG_2021_Human,Small cell lung cancer,0.18834988209516196,35.257399700593666
27,0.0024620541371405125,0.8482505679130554,pos,Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,0.01766504751511747,73.4861580665268
27,0.0024620541371405125,0.8482505679130554,pos,WikiPathway_2023_Human,Striated Muscle Contraction Pathway WP383,0.007735244051603913,156.9377402487027
27,0.0024620541371405125,0.8482505679130554,pos,MSigDB_Hallmark_2020,Myogenesis,7.392665038100781e-09,207.7632625634895
27,0.0024620541371405125,0.8482505679130554,pos,ChEA_2022,KDM2B 26808549 Chip-Seq SUP-B15 Human,1.359289311985242e-06,63.536631714075725
27,0.0024620541371405125,0.8482505679130554,pos,TRRUST_Transcription_Factors_2019,AR human,0.05529848348067397,55.897281309094836
27,0.0024620541371405125,0.8482505679130554,pos,Human_Phenotype_Ontology,Type 1 muscle fiber predominance (HP:0003803),5.800121981217797e-06,2318.7003670245035
27,0.0024620541371405125,0.8482505679130554,neg,GO_Biological_Process_2023,Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745),0.13144525927909206,284.75776049641166
27,0.0024620541371405125,0.8482505679130554,neg,GO_Molecular_Function_2023,"Oxidoreductase Activity, Acting On Single Donors With Incorporation Of Molecular Oxygen, Incorporation Of Two Atoms Of Oxygen (GO:0016702)",0.23631259316490658,113.31096080850561
27,0.0024620541371405125,0.8482505679130554,neg,GO_Cellular_Component_2023,Platelet Alpha Granule Membrane (GO:0031092),0.0019699182385187284,371.4740483715657
27,0.0024620541371405125,0.8482505679130554,neg,KEGG_2021_Human,Platelet activation,0.17449273271940852,33.34311780301567
27,0.0024620541371405125,0.8482505679130554,neg,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,0.17603614116355248,54.10822023534692
27,0.0024620541371405125,0.8482505679130554,neg,WikiPathway_2023_Human,Eicosanoid Synthesis WP167,0.23225552261918062,97.87806321199126
27,0.0024620541371405125,0.8482505679130554,neg,MSigDB_Hallmark_2020,Interferon Gamma Response,3.2330286339870824e-05,93.06883213570319
27,0.0024620541371405125,0.8482505679130554,neg,ChEA_2022,SCL 21571218 ChIP-Seq MEGAKARYOCYTES Human,0.6646656477246395,12.563541923958278
27,0.0024620541371405125,0.8482505679130554,neg,TRRUST_Transcription_Factors_2019,ETS1 human,0.017293268640520183,74.12980053694949
27,0.0024620541371405125,0.8482505679130554,neg,Human_Phenotype_Ontology,Bruising susceptibility (HP:0000978),0.035711302721074194,74.12980053694949
28,0.002426782390102744,0.8506773710250854,pos,GO_Biological_Process_2023,N-acetylglucosamine Metabolic Process (GO:0006044),0.013103275686813236,415.53894085341443
28,0.002426782390102744,0.8506773710250854,pos,GO_Molecular_Function_2023,Lysophosphatidic Acid Phosphatase Activity (GO:0052642),0.13473914505252632,462.10284137848555
28,0.002426782390102744,0.8506773710250854,pos,GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),0.0718671879894478,30.89046693505287
28,0.002426782390102744,0.8506773710250854,pos,KEGG_2021_Human,Acute myeloid leukemia,0.10891166744470476,61.18398606775132
28,0.002426782390102744,0.8506773710250854,pos,Reactome_2022,Binding Of TCF/LEF:CTNNB1 To Target Gene Promoters R-HSA-4411364,0.016187859174874406,593.3776232841345
28,0.002426782390102744,0.8506773710250854,pos,WikiPathway_2023_Human,Hair Follicle Development Organogenesis Part 2 Of 3 WP2839,0.0751157051555766,117.88236655881762
28,0.002426782390102744,0.8506773710250854,pos,MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,0.08948280884757179,20.490924669981364
28,0.002426782390102744,0.8506773710250854,pos,ChEA_2022,STAT6 20620947 ChIP-Seq CD4 POS T Human,8.600581260804622e-07,133.47085033415175
28,0.002426782390102744,0.8506773710250854,pos,TRRUST_Transcription_Factors_2019,SP1 mouse,0.18436348428585858,22.632763466429097
28,0.002426782390102744,0.8506773710250854,pos,Human_Phenotype_Ontology,Vacuolated lymphocytes (HP:0001922),0.26412742664118216,197.36590289038227
28,0.002426782390102744,0.8506773710250854,neg,GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),2.924915901085173e-08,706.8283826649443
28,0.002426782390102744,0.8506773710250854,neg,GO_Molecular_Function_2023,Immunoglobulin Receptor Binding (GO:0034987),0.17169563832569712,248.09171029141777
28,0.002426782390102744,0.8506773710250854,neg,GO_Cellular_Component_2023,Organelle Envelope Lumen (GO:0031970),0.5607820348369705,33.6029944353692
28,0.002426782390102744,0.8506773710250854,neg,KEGG_2021_Human,Primary immunodeficiency,0.0004374337751822409,251.0820739334879
28,0.002426782390102744,0.8506773710250854,neg,Reactome_2022,Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,1.00428132448564e-05,530.8497238344622
28,0.002426782390102744,0.8506773710250854,neg,WikiPathway_2023_Human,Extrafollicular And Follicular B Cell Activation By SARS CoV 2 WP5218,0.00024572453921577116,175.79196778707703
28,0.002426782390102744,0.8506773710250854,neg,MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,0.15435158943238214,20.490924669981364
28,0.002426782390102744,0.8506773710250854,neg,ChEA_2022,E2A 27217539 Chip-Seq RAMOS-Cell Line Human,1.343836308032703e-06,64.36926042326553
28,0.002426782390102744,0.8506773710250854,neg,TRRUST_Transcription_Factors_2019,PAX5 mouse,1.9642796168989134e-05,876.6302276842081
28,0.002426782390102744,0.8506773710250854,neg,Human_Phenotype_Ontology,Agammaglobulinemia (HP:0004432),4.586770937415712e-05,876.6302276842081
29,0.0022599855437874794,0.8529373407363892,pos,GO_Biological_Process_2023,Defense Response To Virus (GO:0051607),2.0884017342852418e-24,1342.4477480950425
29,0.0022599855437874794,0.8529373407363892,pos,GO_Molecular_Function_2023,RNA Binding (GO:0003723),1.968223658664774e-09,96.68414691598747
29,0.0022599855437874794,0.8529373407363892,pos,GO_Cellular_Component_2023,Large Ribosomal Subunit (GO:0015934),7.53471474404106e-09,573.3804321847188
29,0.0022599855437874794,0.8529373407363892,pos,KEGG_2021_Human,Coronavirus disease,2.0372899859223554e-21,859.3023133469684
29,0.0022599855437874794,0.8529373407363892,pos,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,3.6504236013789824e-26,3395.957407282046
29,0.0022599855437874794,0.8529373407363892,pos,WikiPathway_2023_Human,Cytoplasmic Ribosomal Proteins WP477,2.058334919344113e-12,706.6544006316515
29,0.0022599855437874794,0.8529373407363892,pos,MSigDB_Hallmark_2020,Interferon Alpha Response,1.0504392349535422e-53,10873.485000296556
29,0.0022599855437874794,0.8529373407363892,pos,ChEA_2022,IRF1 21803131 ChIP-Seq MONOCYTES Human,4.046943286294432e-14,416.4277013233463
29,0.0022599855437874794,0.8529373407363892,pos,TRRUST_Transcription_Factors_2019,STAT2 human,0.004663641540281017,330.92884130781977
29,0.0022599855437874794,0.8529373407363892,pos,Human_Phenotype_Ontology,Macrocytic anemia (HP:0001972),0.0005729848059846199,262.4200242351339
29,0.0022599855437874794,0.8529373407363892,neg,GO_Biological_Process_2023,Cellular Respiration (GO:0045333),8.985544914835689e-07,324.0465431120925
29,0.0022599855437874794,0.8529373407363892,neg,GO_Molecular_Function_2023,Oxidoreduction-Driven Active Transmembrane Transporter Activity (GO:0015453),2.9176965715606745e-08,537.8909483656437
29,0.0022599855437874794,0.8529373407363892,neg,GO_Cellular_Component_2023,Mitochondrial Respiratory Chain Complex I (GO:0005747),9.786644317457107e-06,331.06423432395894
29,0.0022599855437874794,0.8529373407363892,neg,KEGG_2021_Human,Huntington disease,2.623206242000287e-06,113.8575545896481
29,0.0022599855437874794,0.8529373407363892,neg,Reactome_2022,"Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200",8.332651551461212e-06,203.40371219480366
29,0.0022599855437874794,0.8529373407363892,neg,WikiPathway_2023_Human,Electron Transport Chain OXPHOS System In Mitochondria WP111,2.0451128608565565e-07,286.7280640197886
29,0.0022599855437874794,0.8529373407363892,neg,MSigDB_Hallmark_2020,DNA Repair,1.4473730172224075e-06,155.59828363742577
29,0.0022599855437874794,0.8529373407363892,neg,ChEA_2022,JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib,0.00012794801462895009,34.51445861653886
29,0.0022599855437874794,0.8529373407363892,neg,TRRUST_Transcription_Factors_2019,REL human,0.08809021525146046,105.13406751270358
29,0.0022599855437874794,0.8529373407363892,neg,Human_Phenotype_Ontology,Gastrointestinal stroma tumor (HP:0100723),0.09741554887517831,195.84402098106767
30,0.002187985461205244,0.8551253080368042,pos,GO_Biological_Process_2023,B Cell Receptor Signaling Pathway (GO:0050853),0.10073262235640734,114.65098986831539
30,0.002187985461205244,0.8551253080368042,pos,GO_Molecular_Function_2023,NADP-retinol Dehydrogenase Activity (GO:0052650),0.3894694341872384,162.17255858986445
30,0.002187985461205244,0.8551253080368042,pos,GO_Cellular_Component_2023,Endosome Membrane (GO:0010008),0.3247264720779563,16.459260726334403
30,0.002187985461205244,0.8551253080368042,pos,KEGG_2021_Human,Antigen processing and presentation,0.020435336026267688,75.76251738674904
30,0.002187985461205244,0.8551253080368042,pos,Reactome_2022,CD22 Mediated BCR Regulation R-HSA-5690714,5.9466938579690025e-05,3183.512051346897
30,0.002187985461205244,0.8551253080368042,pos,WikiPathway_2023_Human,Tyrosine Metabolism And Related Disorders WP4506,0.22143127775561344,462.10284137848555
30,0.002187985461205244,0.8551253080368042,pos,MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,0.15039385637001337,20.490924669981364
30,0.002187985461205244,0.8551253080368042,pos,ChEA_2022,LMO2 20887958 ChIP-Seq HPC-7 Mouse,0.005351864850131431,31.201231847356187
30,0.002187985461205244,0.8551253080368042,pos,TRRUST_Transcription_Factors_2019,PAX2 human,0.17152135248534692,326.6206097208578
30,0.002187985461205244,0.8551253080368042,pos,Human_Phenotype_Ontology,Fatigable weakness (HP:0003473),0.047491998454777515,219.56995457412373
30,0.002187985461205244,0.8551253080368042,neg,GO_Biological_Process_2023,T Cell Activation (GO:0042110),0.0020961943193851243,120.61951256087877
30,0.002187985461205244,0.8551253080368042,neg,GO_Molecular_Function_2023,Low-Density Lipoprotein Particle Binding (GO:0030169),0.09031348151545199,176.1280286078286
30,0.002187985461205244,0.8551253080368042,neg,GO_Cellular_Component_2023,T Cell Receptor Complex (GO:0042101),3.567886214580432e-06,828.8006483109033
30,0.002187985461205244,0.8551253080368042,neg,KEGG_2021_Human,Cell adhesion molecules,4.560392296370782e-05,125.62537625351169
30,0.002187985461205244,0.8551253080368042,neg,Reactome_2022,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,0.009999989601179565,73.4861580665268
30,0.002187985461205244,0.8551253080368042,neg,WikiPathway_2023_Human,Cancer Immunotherapy By PD 1 Blockade WP4585,1.9259398894867058e-05,587.5720698277966
30,0.002187985461205244,0.8551253080368042,neg,MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,0.0002446268647617729,72.93349778920441
30,0.002187985461205244,0.8551253080368042,neg,ChEA_2022,ZFP281 18757296 ChIP-ChIP E14 Mouse,0.10598344665729094,17.4195860293974
30,0.002187985461205244,0.8551253080368042,neg,TRRUST_Transcription_Factors_2019,KLF2 human,0.00043950201759400116,733.2413213987782
30,0.002187985461205244,0.8551253080368042,neg,Human_Phenotype_Ontology,Juvenile onset (HP:0003621),0.001302020311645397,131.2551185801281
31,0.0020718646701425314,0.8571971654891968,pos,GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),0.023409044302144598,171.49530707153963
31,0.0020718646701425314,0.8571971654891968,pos,KEGG_2021_Human,PPAR signaling pathway,0.30181637334879197,28.991376259941838
