pc,var_explained,cum_var,direction,best_term_overall,best_library_overall,best_adj_p_overall,best_combined_overall
194,0.00020682303875219077,0.9395409226417542,pos,Glutathione metabolism,KEGG_2021_Human,0.28239576285270457,45.45460491125239
194,0.00020682303875219077,0.9395409226417542,neg,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,Reactome_2022,0.02931154297408629,138.53816081158314
195,0.00020636602130252868,0.9397472739219666,pos,Epithelial Mesenchymal Transition,MSigDB_Hallmark_2020,0.13015681286919534,20.28300352206346
195,0.00020636602130252868,0.9397472739219666,neg,NADH Metabolic Process (GO:0006734),GO_Biological_Process_2023,0.03886219223851478,776.6239908457204
196,0.0002046607987722382,0.9399519562721252,pos,Xenobiotic Catabolic Process (GO:0042178),GO_Biological_Process_2023,0.3710921292014776,133.17348392535672
196,0.0002046607987722382,0.9399519562721252,neg,HIVEP2 human,TRRUST_Transcription_Factors_2019,0.0019076827838154565,1091.0444080855816
197,0.0002038912643911317,0.9401558637619019,pos,Cholesterol Homeostasis,MSigDB_Hallmark_2020,0.031538299791395746,51.61934285779443
197,0.0002038912643911317,0.9401558637619019,neg,FOXF2 human,TRRUST_Transcription_Factors_2019,0.003455536441270399,593.3776232841345
198,0.00020249410590622574,0.9403583407402039,pos,IL-2/STAT5 Signaling,MSigDB_Hallmark_2020,0.2633978432911577,13.163876618045636
198,0.00020249410590622574,0.9403583407402039,neg,Collagen Degradation R-HSA-1442490,Reactome_2022,4.4539723486650975e-05,344.9973314485049
199,0.00020133798534516245,0.9405596852302551,pos,BCL3 mouse,TRRUST_Transcription_Factors_2019,0.05496365058932627,195.84402098106767
199,0.00020133798534516245,0.9405596852302551,neg,Xenobiotic Catabolic Process (GO:0042178),GO_Biological_Process_2023,0.037514473237354316,277.4179092680899
200,0.00020062817202415317,0.9407603144645691,pos,Serine Biosynthesis R-HSA-977347,Reactome_2022,0.027576489498190734,474.45791686900793
200,0.00020062817202415317,0.9407603144645691,neg,Negative Regulation Of Platelet Activation (GO:0010544),GO_Biological_Process_2023,0.015807151893645757,415.53894085341443
201,0.00020048031001351774,0.9409608244895935,pos,GATA6 mouse,TRRUST_Transcription_Factors_2019,0.05701453307400262,195.84402098106767
201,0.00020048031001351774,0.9409608244895935,neg,Bacterial invasion of epithelial cells,KEGG_2021_Human,0.20453622715526149,48.195965780270626
202,0.00019970261200796813,0.9411605000495911,pos,Intestinal immune network for IgA production,KEGG_2021_Human,0.0210182150585861,106.87691096820599
202,0.00019970261200796813,0.9411605000495911,neg,Regulation Of Cellular Component Organization (GO:0051128),GO_Biological_Process_2023,0.023449966454012525,68.39913351408214
203,0.00019883803906850517,0.9413593411445618,pos,GFI1B mouse,TRRUST_Transcription_Factors_2019,0.27276526581264976,162.17255858986445
203,0.00019883803906850517,0.9413593411445618,neg,Acylglycerol Catabolic Process (GO:0046464),GO_Biological_Process_2023,0.10365583767811545,188.4459421090328
204,0.0001977229694603011,0.9415570497512817,pos,LMX1B human,TRRUST_Transcription_Factors_2019,0.09157495937776997,326.6206097208578
204,0.0001977229694603011,0.9415570497512817,neg,Bile Acid Metabolism,MSigDB_Hallmark_2020,0.19911816681959763,24.65647950040891
205,0.00019731512293219566,0.9417543411254883,pos,Glycolysis,MSigDB_Hallmark_2020,0.03829628002781833,29.684225172013964
205,0.00019731512293219566,0.9417543411254883,neg,MEIS2 mouse,TRRUST_Transcription_Factors_2019,0.1962320558095071,326.6206097208578
206,0.0001964437833521515,0.941950798034668,pos,USF2 mouse,TRRUST_Transcription_Factors_2019,0.3026743972575547,79.67795051677446
206,0.0001964437833521515,0.941950798034668,neg,Vascular smooth muscle contraction,KEGG_2021_Human,0.3780736943275669,29.264994812787858
207,0.0001953093451447785,0.9421461224555969,pos,RUNX3 human,TRRUST_Transcription_Factors_2019,0.02147373047628732,130.93747995826848
207,0.0001953093451447785,0.9421461224555969,neg,Herpes simplex virus 1 infection,KEGG_2021_Human,0.00047579587383361294,50.828513404506296
208,0.00019427546067163348,0.9423403739929199,pos,Serine Family Amino Acid Catabolic Process (GO:0009071),GO_Biological_Process_2023,0.04317937462356296,474.45791686900793
208,0.00019427546067163348,0.9423403739929199,neg,Metallothioneins Bind Metals R-HSA-5661231,Reactome_2022,0.06909442646491122,330.92884130781977
209,0.00019364799663890153,0.9425340294837952,pos,Fluid shear stress and atherosclerosis,KEGG_2021_Human,0.09746879468908319,41.02239618130867
209,0.00019364799663890153,0.9425340294837952,neg,SRF mouse,TRRUST_Transcription_Factors_2019,0.08285646275147245,133.17348392535672
210,0.0001928517740452662,0.9427269101142883,pos,Positive Regulation Of Cholesterol Efflux (GO:0010875),GO_Biological_Process_2023,0.06903166006212257,217.428716911634
210,0.0001928517740452662,0.9427269101142883,neg,Metallothioneins Bind Metals R-HSA-5661231,Reactome_2022,1.5190522291371534e-05,1437.1155985372875
211,0.0001918799534905702,0.9429187774658203,pos,RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of Keratinocytes R-HSA-8939242,Reactome_2022,0.019829462962982443,593.3776232841345
211,0.0001918799534905702,0.9429187774658203,neg,TNF-alpha Signaling via NF-kB,MSigDB_Hallmark_2020,0.033626001975645366,29.684225172013964
212,0.0001913586020236835,0.9431101083755493,pos,Activation Of Matrix Metalloproteinases R-HSA-1592389,Reactome_2022,0.11410911320371274,112.12252948199962
212,0.0001913586020236835,0.9431101083755493,neg,Metabolism Of Fat-Soluble Vitamins R-HSA-6806667,Reactome_2022,0.0031646757055488893,176.74686266062798
213,0.00019126730330754071,0.9433013796806335,pos,NFATC2 mouse,TRRUST_Transcription_Factors_2019,0.07191643954348438,113.31096080850561
213,0.00019126730330754071,0.9433013796806335,neg,PPARD human,TRRUST_Transcription_Factors_2019,0.21236160672699206,136.4820277236255
214,0.00019030735711567104,0.9434916973114014,pos,"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",GO_Biological_Process_2023,0.021928717252343327,1091.0444080855816
214,0.00019030735711567104,0.9434916973114014,neg,FOXA1 mouse,TRRUST_Transcription_Factors_2019,0.2595347835421857,136.4820277236255
215,0.00018930004443973303,0.943681001663208,pos,Glycolysis,MSigDB_Hallmark_2020,0.1504938148800071,20.28300352206346
215,0.00018930004443973303,0.943681001663208,neg,TAL1 human,TRRUST_Transcription_Factors_2019,0.3695091957049662,136.4820277236255
216,0.00018853713118005544,0.9438695311546326,pos,Receptor-Mediated Endocytosis (GO:0006898),GO_Biological_Process_2023,0.00045017108039761963,135.92421899735967
216,0.00018853713118005544,0.9438695311546326,neg,MYOG mouse,TRRUST_Transcription_Factors_2019,0.2966817438345412,79.67795051677446
217,0.00018770898168440908,0.9440572261810303,pos,Fertilization R-HSA-1187000,Reactome_2022,0.03893862131388279,176.26230732641343
217,0.00018770898168440908,0.9440572261810303,neg,UV Response Dn,MSigDB_Hallmark_2020,0.022451294383985753,38.41686727024693
218,0.00018634085427038372,0.9442435503005981,pos,KRAS Signaling Up,MSigDB_Hallmark_2020,0.11975693504723149,20.28300352206346
218,0.00018634085427038372,0.9442435503005981,neg,Cellular Response To Alcohol (GO:0097306),GO_Biological_Process_2023,0.19151411152336315,90.69793638374381
219,0.00018618532340042293,0.9444297552108765,pos,Serine Biosynthesis R-HSA-977347,Reactome_2022,0.03364112596702888,474.45791686900793
219,0.00018618532340042293,0.9444297552108765,neg,Estrogen Response Late,MSigDB_Hallmark_2020,0.1708308168908189,20.28300352206346
220,0.0001857931783888489,0.9446155428886414,pos,Activation Of Matrix Metalloproteinases R-HSA-1592389,Reactome_2022,0.11563386788996156,112.12252948199962
220,0.0001857931783888489,0.9446155428886414,neg,Metallothioneins Bind Metals R-HSA-5661231,Reactome_2022,0.060208668737716436,330.92884130781977
221,0.00018542598991189152,0.9448009729385376,pos,Regulation Of Dendritic Cell Differentiation (GO:2001198),GO_Biological_Process_2023,0.13682854755507445,391.61775629527256
221,0.00018542598991189152,0.9448009729385376,neg,Biosynthesis Of DHA-derived SPMs R-HSA-9018677,Reactome_2022,0.11512280607491082,159.51916044937724
222,0.00018482925952412188,0.9449858069419861,pos,Fatty Acid Metabolism,MSigDB_Hallmark_2020,0.037677250000671986,32.25389663123081
222,0.00018482925952412188,0.9449858069419861,neg,MYCN mouse,TRRUST_Transcription_Factors_2019,0.008390492594129557,474.45791686900793
223,0.00018344077398069203,0.9451692700386047,pos,NANOG human,TRRUST_Transcription_Factors_2019,0.11138662720239079,97.87806321199126
223,0.00018344077398069203,0.9451692700386047,neg,Reverse Cholesterol Transport (GO:0043691),GO_Biological_Process_2023,0.00045345526890787385,681.9340623795607
224,0.00018280904623679817,0.9453520774841309,pos,LMX1B human,TRRUST_Transcription_Factors_2019,0.09157495937776997,326.6206097208578
224,0.00018280904623679817,0.9453520774841309,neg,Herpes simplex virus 1 infection,KEGG_2021_Human,0.08709988408567983,22.77673740660482
225,0.00018267508130520582,0.9455347657203674,pos,"Glycine, serine and threonine metabolism",KEGG_2021_Human,0.09969016642474621,81.89774214112175
225,0.00018267508130520582,0.9455347657203674,neg,RUNX3 mouse,TRRUST_Transcription_Factors_2019,0.2383213046255034,197.36590289038227
226,0.00018174824072048068,0.9457165002822876,pos,NKX2-1 mouse,TRRUST_Transcription_Factors_2019,0.3734509332650213,117.00004466783103
226,0.00018174824072048068,0.9457165002822876,neg,Endogenous Sterols R-HSA-211976,Reactome_2022,0.06455918242094535,155.44809947118515
227,0.000180674614966847,0.9458971619606018,pos,Xenobiotic Catabolic Process (GO:0042178),GO_Biological_Process_2023,0.02571015256737801,277.4179092680899
227,0.000180674614966847,0.9458971619606018,neg,SPI1 human,TRRUST_Transcription_Factors_2019,0.039926382751205074,69.76612187866111
228,0.00018027093028649688,0.9460774064064026,pos,Myogenesis,MSigDB_Hallmark_2020,0.15862861568433181,20.28300352206346
228,0.00018027093028649688,0.9460774064064026,neg,Actin Filament-Based Transport (GO:0099515),GO_Biological_Process_2023,0.039104312695221716,254.6329194525256
229,0.00018001101852860302,0.9462574124336243,pos,CEBPA human,TRRUST_Transcription_Factors_2019,0.023529513373175753,96.67719560223861
229,0.00018001101852860302,0.9462574124336243,neg,Negative Regulation Of Leukocyte Chemotaxis (GO:0002689),GO_Biological_Process_2023,0.18399646604070594,330.92884130781977
230,0.00017949163157027215,0.946436882019043,pos,GATA6 mouse,TRRUST_Transcription_Factors_2019,0.3413683670996962,71.44588341233826
230,0.00017949163157027215,0.946436882019043,neg,IL-2/STAT5 Signaling,MSigDB_Hallmark_2020,0.018214084403474575,29.97968028880589
231,0.0001789581001503393,0.9466158151626587,pos,Amyloid Precursor Protein Metabolic Process (GO:0042982),GO_Biological_Process_2023,0.023002953328615405,334.7923648041761
231,0.0001789581001503393,0.9466158151626587,neg,MYB human,TRRUST_Transcription_Factors_2019,0.03514125770448696,93.04131653695897
232,0.000178214511834085,0.9467940330505371,pos,BCL3 mouse,TRRUST_Transcription_Factors_2019,0.3759891222850669,71.44588341233826
232,0.000178214511834085,0.9467940330505371,neg,EGR2 human,TRRUST_Transcription_Factors_2019,0.21132639708458298,162.17255858986445
233,0.00017779665358830243,0.9469718337059021,pos,Dissolution Of Fibrin Clot R-HSA-75205,Reactome_2022,0.1161761942470323,248.5846578261998
233,0.00017779665358830243,0.9469718337059021,neg,Peroxisome,KEGG_2021_Human,0.12947266632323293,43.19868504699028
234,0.00017745075456332415,0.9471492767333984,pos,MYOD1 mouse,TRRUST_Transcription_Factors_2019,0.08267367303829956,56.64285082988862
234,0.00017745075456332415,0.9471492767333984,neg,BMI1 mouse,TRRUST_Transcription_Factors_2019,0.3328577607618497,101.78154350719133
235,0.0001764550688676536,0.9473257064819336,pos,NFKB1 human,TRRUST_Transcription_Factors_2019,0.30726064650031315,12.31016108301278
235,0.0001764550688676536,0.9473257064819336,neg,Adherens junction,KEGG_2021_Human,0.13419525364999527,55.42091690043706
236,0.0001757446298142895,0.9475014805793762,pos,UV Response Dn,MSigDB_Hallmark_2020,0.019956706119098448,38.41686727024693
236,0.0001757446298142895,0.9475014805793762,neg,Generic Transcription Pathway R-HSA-212436,Reactome_2022,0.0010146940271692365,36.323528550501734
237,0.00017554328951518983,0.9476770162582397,pos,NFATC1 mouse,TRRUST_Transcription_Factors_2019,0.057402118987122455,219.56995457412373
237,0.00017554328951518983,0.9476770162582397,neg,Mitochondrial Iron-Sulfur Cluster Biogenesis R-HSA-1362409,Reactome_2022,0.12114769805490079,248.5846578261998
238,0.0001746208727126941,0.9478516578674316,pos,Regulation Of Vesicle Fusion (GO:0031338),GO_Biological_Process_2023,0.05762771542057096,593.3776232841345
238,0.0001746208727126941,0.9478516578674316,neg,Androgen Response,MSigDB_Hallmark_2020,0.12630521505204978,30.350700013257832
239,0.00017402131925337017,0.9480257034301758,pos,ECM-receptor interaction,KEGG_2021_Human,0.2557941530500016,38.15372640786974
239,0.00017402131925337017,0.9480257034301758,neg,BTF3 human,TRRUST_Transcription_Factors_2019,0.11747760404762407,162.17255858986445
240,0.0001738062856020406,0.9481995105743408,pos,SOX10 human,TRRUST_Transcription_Factors_2019,0.14603072686524501,117.00004466783103
240,0.0001738062856020406,0.9481995105743408,neg,Glycosyl Compound Biosynthetic Process (GO:1901659),GO_Biological_Process_2023,0.31117435067859334,462.10284137848555
241,0.0001725216134218499,0.9483720064163208,pos,Herpes simplex virus 1 infection,KEGG_2021_Human,0.07385662685627821,22.77673740660482
241,0.0001725216134218499,0.9483720064163208,neg,FOXO1 mouse,TRRUST_Transcription_Factors_2019,0.013829349436020983,103.29659526813114
242,0.00017199992726091295,0.9485440254211426,pos,Estrogen Response Early,MSigDB_Hallmark_2020,0.03456005758607996,29.684225172013964
242,0.00017199992726091295,0.9485440254211426,neg,Spontaneous Synaptic Transmission (GO:0098814),GO_Biological_Process_2023,0.020310077314560516,1091.0444080855816
243,0.00017190836661029607,0.9487159252166748,pos,Herpes simplex virus 1 infection,KEGG_2021_Human,0.07793147523455564,22.77673740660482
243,0.00017190836661029607,0.9487159252166748,neg,ARNTL human,TRRUST_Transcription_Factors_2019,0.4337409213298738,56.46591775214154
244,0.0001712373341433704,0.9488871693611145,pos,AR human,TRRUST_Transcription_Factors_2019,0.3455099325759232,19.23070897367363
244,0.0001712373341433704,0.9488871693611145,neg,Wnt-beta Catenin Signaling,MSigDB_Hallmark_2020,0.20658654375777072,36.79605293636041
245,0.0001708134514046833,0.9490579962730408,pos,Positive Regulation Of Phospholipid Transport (GO:2001140),GO_Biological_Process_2023,0.10730770423515273,391.61775629527256
245,0.0001708134514046833,0.9490579962730408,neg,Lysosome,KEGG_2021_Human,0.2822425077788932,31.43728225274594
246,0.00016993317694868892,0.9492279291152954,pos,Herpes simplex virus 1 infection,KEGG_2021_Human,0.0018124829703935947,42.44374713238426
246,0.00016993317694868892,0.9492279291152954,neg,Glutathione Conjugation R-HSA-156590,Reactome_2022,0.0005910241511966263,274.6176998194445
247,0.00016945147945079952,0.9493973851203918,pos,SRF mouse,TRRUST_Transcription_Factors_2019,0.078031656571221,133.17348392535672
247,0.00016945147945079952,0.9493973851203918,neg,Cholesterol Biosynthesis R-HSA-191273,Reactome_2022,0.046026058914898214,165.32046257631316
248,0.00016916467575356364,0.9495665431022644,pos,KLF5 mouse,TRRUST_Transcription_Factors_2019,0.29329039430654835,117.00004466783103
248,0.00016916467575356364,0.9495665431022644,neg,Herpes simplex virus 1 infection,KEGG_2021_Human,0.17105445957133156,17.87685597690109
249,0.0001684609887888655,0.9497349858283997,pos,"Glycine, serine and threonine metabolism",KEGG_2021_Human,0.008381937695651398,144.26943679538044
249,0.0001684609887888655,0.9497349858283997,neg,RELB mouse,TRRUST_Transcription_Factors_2019,0.15667503615848796,326.6206097208578
250,0.00016790180234238505,0.9499028921127319,pos,Coagulation,MSigDB_Hallmark_2020,0.09630341966247648,27.298199626511767
250,0.00016790180234238505,0.9499028921127319,neg,Cell adhesion molecules,KEGG_2021_Human,0.118849699361975,36.49802372804252
251,0.00016783726459834725,0.9500707387924194,pos,Fructose Catabolism R-HSA-70350,Reactome_2022,0.16558399933801746,462.10284137848555
251,0.00016783726459834725,0.9500707387924194,neg,Coagulation,MSigDB_Hallmark_2020,0.016926516322983566,41.573491226182306
