tissue,pc,score
lung,4,48.81668472290039
lung,4,69.27107238769531
lung,4,65.56632995605469
lung,4,30.961549758911133
lung,4,65.50508117675781
lung,4,38.453224182128906
lung,4,67.28119659423828
lung,4,79.37317657470703
lung,4,56.822750091552734
lung,4,65.35392761230469
lung,4,24.94248390197754
lung,4,67.55172729492188
lung,4,57.399330139160156
lung,4,40.423973083496094
lung,4,34.0656623840332
lung,4,60.065162658691406
lung,4,78.52747344970703
lung,4,26.19683265686035
lung,4,58.49893569946289
lung,4,68.1528091430664
lung,4,31.34499740600586
lung,4,61.96568298339844
lung,4,61.12489318847656
lung,4,70.15618896484375
lung,4,63.09269714355469
lung,4,60.82765579223633
lung,4,66.30635070800781
lung,4,72.93798828125
lung,4,65.62799072265625
lung,4,60.346038818359375
lung,4,33.04902267456055
lung,4,48.17369079589844
lung,4,56.194908142089844
lung,4,62.834228515625
lung,4,32.639461517333984
lung,4,67.66468811035156
lung,4,62.46650314331055
lung,4,73.32534790039062
lung,4,56.086517333984375
lung,4,56.553436279296875
lung,4,58.38152313232422
lung,4,76.43209838867188
lung,4,36.2883186340332
lung,4,72.21217346191406
lung,4,66.1690444946289
lung,4,56.10313034057617
lung,4,62.73551559448242
lung,4,56.40829086303711
lung,4,53.32960891723633
lung,4,46.16393280029297
lung,4,59.0114860534668
lung,4,32.08174133300781
lung,4,72.63713836669922
lung,4,38.39532470703125
lung,4,69.94840240478516
lung,4,28.669673919677734
lung,4,56.951744079589844
lung,4,60.7116813659668
lung,4,70.4447250366211
lung,4,65.68423461914062
lung,4,67.6814956665039
lung,4,39.475318908691406
lung,4,75.51691436767578
lung,4,75.11039733886719
lung,4,72.51207733154297
lung,4,60.39296340942383
lung,4,67.01806640625
lung,4,117.62693786621094
lung,4,59.87440490722656
lung,4,55.188743591308594
lung,4,98.43977355957031
lung,4,42.6314582824707
lung,4,113.6934814453125
lung,4,31.616535186767578
lung,4,68.13877868652344
lung,4,64.51612854003906
lung,4,65.45085144042969
lung,4,80.23399353027344
lung,4,68.80169677734375
lung,4,72.97682189941406
lung,4,66.60213470458984
lung,4,55.33775329589844
lung,4,71.5750732421875
lung,4,77.28766632080078
lung,4,67.95919799804688
lung,4,85.14213562011719
lung,4,68.32394409179688
lung,4,58.23195266723633
lung,4,59.553443908691406
lung,4,61.168392181396484
lung,4,63.941349029541016
lung,4,67.6873550415039
lung,4,110.1312255859375
lung,4,65.11325073242188
lung,4,62.95302963256836
lung,4,63.76081466674805
lung,4,35.659706115722656
lung,4,47.748416900634766
lung,4,30.79779815673828
lung,4,63.69700241088867
lung,4,32.69696044921875
lung,4,54.40528106689453
lung,4,61.10196304321289
lung,4,59.27366638183594
lung,4,66.51358032226562
lung,4,61.49673843383789
lung,4,59.147315979003906
lung,4,77.70789337158203
lung,4,45.742523193359375
lung,4,42.12749481201172
lung,4,28.11559295654297
lung,4,61.81329345703125
lung,4,25.09822654724121
lung,4,95.2564468383789
lung,4,49.56257247924805
lung,4,92.96571350097656
lung,4,82.65182495117188
lung,4,63.733123779296875
lung,4,42.573524475097656
lung,4,79.45825958251953
lung,4,87.9672622680664
lung,4,78.56888580322266
lung,4,53.9403190612793
lung,4,63.4996452331543
lung,4,62.37148666381836
lung,4,45.857757568359375
lung,4,21.466083526611328
lung,4,92.57705688476562
lung,4,41.60939025878906
lung,4,47.60237503051758
lung,4,83.923828125
lung,4,74.85438537597656
lung,4,51.07399368286133
lung,4,62.61612319946289
lung,4,25.955198287963867
lung,4,21.800254821777344
lung,4,58.65127944946289
lung,4,63.289859771728516
lung,4,35.25373840332031
lung,4,61.38386917114258
lung,4,44.70420837402344
lung,4,45.65481948852539
lung,4,52.28971481323242
lung,4,43.504940032958984
lung,4,31.261241912841797
lung,4,39.38918685913086
lung,4,36.28447723388672
lung,4,35.766136169433594
lung,4,51.91891860961914
lung,4,71.99333953857422
lung,4,68.56416320800781
lung,4,84.46551513671875
lung,4,44.772979736328125
lung,4,21.2912654876709
lung,4,40.268951416015625
lung,4,37.898929595947266
lung,4,52.964237213134766
lung,4,50.2601432800293
lung,4,60.74415588378906
lung,4,62.71860122680664
lung,4,61.19540023803711
lung,4,27.917490005493164
lung,4,71.97822570800781
lung,4,49.8679313659668
lung,4,40.88505935668945
lung,4,67.5101318359375
lung,4,32.24067687988281
lung,4,98.22237396240234
lung,4,37.228641510009766
lung,4,67.1176986694336
lung,4,62.85348892211914
lung,4,61.44194030761719
lung,4,51.75899887084961
lung,4,64.93238067626953
lung,4,51.43548583984375
lung,4,67.2282943725586
lung,4,84.71460723876953
lung,4,39.206905364990234
lung,4,26.835588455200195
lung,4,78.44261932373047
lung,4,65.79647064208984
lung,4,52.63132858276367
lung,4,50.8653450012207
lung,4,55.60037612915039
lung,4,38.2446174621582
lung,4,77.29820251464844
lung,4,39.84965896606445
lung,4,44.71642303466797
lung,4,61.95230484008789
lung,4,69.5905990600586
lung,4,57.230960845947266
lung,4,62.93128967285156
lung,4,66.45819854736328
lung,4,58.520652770996094
lung,4,48.37788391113281
lung,4,54.64052200317383
lung,4,58.02155685424805
lung,4,67.13410186767578
lung,4,60.40119934082031
lung,4,53.55095291137695
lung,4,73.93199920654297
lung,4,58.26039123535156
lung,4,57.631378173828125
lung,4,95.1731185913086
lung,4,89.08979034423828
lung,4,56.99043655395508
lung,4,43.23445510864258
lung,4,58.8242301940918
lung,4,56.11482620239258
lung,4,39.64179229736328
lung,4,45.061344146728516
lung,4,62.752010345458984
lung,4,58.76528549194336
lung,4,56.747535705566406
lung,4,64.47908020019531
lung,4,63.51190185546875
lung,4,63.22989273071289
lung,4,88.39580535888672
lung,4,76.64566040039062
lung,4,34.72697448730469
lung,4,72.94835662841797
lung,4,62.49126052856445
lung,4,42.83610153198242
lung,4,25.44367027282715
lung,4,78.49510955810547
lung,4,34.90109634399414
lung,4,39.14907455444336
lung,4,56.365264892578125
lung,4,58.12895584106445
lung,4,67.23226928710938
lung,4,62.796417236328125
lung,4,51.06368637084961
lung,4,48.213539123535156
lung,4,53.08552932739258
lung,4,72.96858978271484
lung,4,88.97664642333984
lung,4,32.564170837402344
lung,4,65.01957702636719
lung,4,65.16136169433594
lung,4,54.03892135620117
lung,4,76.69747924804688
lung,4,79.93555450439453
lung,4,46.357826232910156
lung,4,46.07129669189453
lung,4,73.3621597290039
lung,4,45.89445495605469
lung,4,70.63833618164062
lung,4,74.2119369506836
lung,4,76.98983764648438
lung,4,51.33570861816406
lung,4,53.706871032714844
lung,4,35.39443588256836
lung,4,61.71824264526367
lung,4,28.64213752746582
lung,4,76.02704620361328
lung,4,66.79145812988281
lung,4,38.99325942993164
lung,4,67.08689880371094
lung,4,53.667022705078125
lung,4,85.21249389648438
lung,4,56.173316955566406
lung,4,38.66440963745117
lung,4,60.485984802246094
lung,4,61.46811294555664
lung,4,55.58237838745117
lung,4,41.3855094909668
lung,4,33.19105529785156
lung,4,70.34013366699219
lung,4,70.5855941772461
lung,4,60.960845947265625
lung,4,44.439796447753906
lung,4,56.40141677856445
lung,4,42.65192794799805
lung,4,67.32243347167969
lung,4,53.81618881225586
lung,4,58.49418258666992
lung,4,33.474971771240234
lung,4,59.29575729370117
lung,4,56.8621711730957
lung,4,24.8712158203125
lung,4,57.2884635925293
lung,4,54.56501007080078
lung,4,60.35263442993164
lung,4,33.422271728515625
lung,4,39.71903610229492
lung,4,37.751182556152344
lung,4,49.53437042236328
lung,4,70.21562957763672
lung,4,55.64026641845703
lung,4,71.308837890625
lung,4,40.14453125
lung,4,56.11492919921875
lung,4,72.641357421875
lung,4,59.0877571105957
lung,4,54.47032165527344
lung,4,59.31348419189453
lung,4,80.77210235595703
lung,4,80.4044418334961
lung,4,80.64147186279297
lung,4,66.28707122802734
lung,4,76.68244934082031
lung,4,72.19483184814453
lung,4,64.25749206542969
lung,4,59.6984748840332
lung,4,42.33617401123047
lung,4,44.43914794921875
lung,4,77.75869750976562
lung,4,25.540889739990234
lung,4,58.943702697753906
lung,4,76.00531768798828
lung,4,66.70879364013672
lung,4,52.83131790161133
lung,4,45.809852600097656
lung,4,77.33223724365234
lung,4,52.06037139892578
lung,4,82.58204650878906
lung,4,49.5703239440918
lung,4,72.36190032958984
lung,4,59.00107192993164
lung,4,64.62945556640625
lung,4,49.27859878540039
lung,4,65.6281509399414
lung,4,61.776390075683594
lung,4,62.41728210449219
lung,4,64.03498077392578
lung,4,61.56574630737305
lung,4,56.24080276489258
lung,4,50.46064376831055
lung,4,58.96119689941406
lung,4,31.480039596557617
lung,4,56.22272872924805
lung,4,65.17772674560547
lung,4,64.11317443847656
lung,4,47.11091995239258
lung,4,70.96382141113281
lung,4,112.55680847167969
lung,4,70.4883041381836
lung,4,78.44938659667969
lung,4,60.462318420410156
lung,4,51.94143295288086
lung,4,75.64510345458984
lung,4,39.79091262817383
lung,4,60.818660736083984
lung,4,60.8581428527832
lung,4,60.48089599609375
lung,4,75.1048812866211
lung,4,64.4806900024414
lung,4,37.618324279785156
lung,4,58.64965057373047
lung,4,60.48860168457031
lung,4,68.24024200439453
lung,4,39.946380615234375
lung,4,43.876014709472656
lung,4,75.15532684326172
lung,4,82.54959106445312
lung,4,46.66756057739258
lung,4,65.5262680053711
lung,4,42.05022048950195
lung,4,59.34849166870117
lung,4,35.486019134521484
lung,4,37.006710052490234
lung,4,62.04179763793945
lung,4,66.3330078125
lung,4,79.95947265625
lung,4,74.2027359008789
lung,4,88.18354034423828
lung,4,54.9411506652832
lung,4,37.05884552001953
lung,4,34.55915069580078
lung,4,68.83198547363281
lung,4,63.996986389160156
lung,4,57.04251480102539
lung,4,58.95244216918945
lung,4,37.65895080566406
lung,4,43.60102462768555
lung,4,70.39701080322266
lung,4,87.99686431884766
lung,4,66.61425018310547
lung,4,58.391571044921875
lung,4,59.4897575378418
lung,4,75.58279418945312
lung,4,73.5140609741211
lung,4,46.95183181762695
lung,4,46.59247970581055
lung,4,58.6154899597168
lung,4,51.44246292114258
lung,4,57.56208801269531
lung,4,40.99195098876953
lung,4,85.79377746582031
lung,4,61.14413833618164
lung,4,34.58769607543945
lung,4,85.07311248779297
lung,4,71.53858184814453
lung,4,84.47753143310547
lung,4,83.3481674194336
lung,4,80.25255584716797
lung,4,59.4017448425293
lung,4,67.07575225830078
lung,4,64.90007781982422
lung,4,55.0726203918457
lung,4,45.72869873046875
lung,4,67.14112854003906
lung,4,44.789955139160156
lung,4,60.21370315551758
lung,4,48.597869873046875
lung,4,45.179161071777344
lung,4,72.02153015136719
lung,4,53.604591369628906
lung,4,57.20878219604492
lung,4,77.9229736328125
lung,4,39.270416259765625
lung,4,66.8718490600586
lung,4,69.8124771118164
lung,4,51.05571746826172
lung,4,35.43317794799805
lung,4,57.39409255981445
lung,4,63.248191833496094
lung,4,64.57366180419922
lung,4,52.62923812866211
lung,4,46.32355880737305
lung,4,46.36161422729492
lung,4,63.160888671875
lung,4,39.865875244140625
lung,4,70.93630981445312
lung,4,66.03389739990234
lung,4,60.93387222290039
lung,4,43.93943405151367
lung,4,63.87051773071289
lung,4,26.418893814086914
lung,4,75.7335205078125
lung,4,65.7614517211914
lung,4,55.94414138793945
lung,4,54.710853576660156
lung,4,70.62748718261719
lung,4,63.524635314941406
lung,4,64.6798324584961
lung,4,69.4327392578125
lung,4,61.21696472167969
lung,4,63.01704788208008
lung,4,64.38968658447266
lung,4,82.69649505615234
lung,4,52.843597412109375
lung,4,69.02086639404297
lung,4,74.41487884521484
lung,4,67.42581176757812
lung,4,90.67747497558594
lung,4,65.86297607421875
lung,4,69.36863708496094
lung,4,79.5933609008789
lung,4,51.11179733276367
lung,4,83.30208587646484
lung,4,36.65067672729492
lung,4,76.51399230957031
lung,4,47.89315414428711
lung,4,64.22573852539062
lung,4,70.0773696899414
lung,4,76.77728271484375
lung,4,51.92451858520508
lung,4,45.049659729003906
lung,4,69.86503601074219
lung,4,30.50664710998535
lung,4,60.04219055175781
lung,4,37.75959396362305
lung,4,66.80896759033203
lung,4,69.8202896118164
lung,4,76.07450866699219
lung,4,58.03004455566406
lung,4,61.33624267578125
lung,4,57.324180603027344
lung,4,54.81495666503906
lung,4,63.59762191772461
lung,4,57.9871711730957
lung,4,80.1072769165039
lung,4,67.32516479492188
lung,4,79.44105529785156
lung,4,65.43989562988281
lung,4,99.78823852539062
lung,4,63.18994903564453
lung,4,85.47631072998047
lung,4,67.33185577392578
lung,4,76.98169708251953
lung,4,57.9095344543457
lung,4,54.86622619628906
lung,4,60.696929931640625
lung,4,40.26576232910156
lung,4,44.61271286010742
lung,4,52.88123321533203
lung,4,73.86634063720703
lung,4,70.39033508300781
lung,4,65.13693237304688
lung,4,69.62635040283203
lung,4,72.10454559326172
lung,4,63.703887939453125
lung,4,61.74806594848633
lung,4,63.25891876220703
lung,4,75.96233367919922
lung,5,4.389823913574219
lung,5,-28.85908317565918
lung,5,-19.32413673400879
lung,5,-17.631574630737305
lung,5,-16.888582229614258
lung,5,-9.159706115722656
lung,5,-22.012958526611328
lung,5,-19.991697311401367
lung,5,-21.715641021728516
lung,5,-5.1188812255859375
lung,5,-31.83060646057129
lung,5,-16.91570281982422
lung,5,-22.589649200439453
lung,5,-11.315879821777344
lung,5,-10.349868774414062
lung,5,-1.7342265844345093
lung,5,-13.39043140411377
lung,5,-7.2858428955078125
lung,5,-22.96128273010254
lung,5,-21.21738624572754
lung,5,-1.158977746963501
lung,5,-9.743515968322754
lung,5,-7.965859413146973
lung,5,-18.23641586303711
lung,5,-11.457260131835938
lung,5,-16.734577178955078
lung,5,5.6333537101745605
lung,5,-4.520242691040039
lung,5,-6.7084455490112305
lung,5,-24.838302612304688
lung,5,1.625143051147461
lung,5,-14.541572570800781
lung,5,-10.65732192993164
lung,5,-24.515655517578125
lung,5,-34.65940475463867
lung,5,-18.88525390625
lung,5,-4.979900360107422
lung,5,-8.625459671020508
lung,5,-3.1724331378936768
lung,5,-20.53656005859375
lung,5,-8.17091178894043
lung,5,-7.211057662963867
lung,5,7.582912921905518
lung,5,9.507772445678711
lung,5,-28.075332641601562
lung,5,-14.050507545471191
lung,5,-32.46730422973633
lung,5,-0.1450669765472412
lung,5,-7.924023628234863
lung,5,-8.763087272644043
lung,5,-2.751332998275757
lung,5,-23.37281608581543
lung,5,-6.136460304260254
lung,5,-12.964200973510742
lung,5,-25.246030807495117
lung,5,-35.71389389038086
lung,5,-4.564225196838379
lung,5,-6.781152725219727
lung,5,3.8430113792419434
lung,5,-18.769454956054688
lung,5,-30.188325881958008
lung,5,-14.2367525100708
lung,5,-30.284866333007812
lung,5,-34.13386917114258
lung,5,10.462197303771973
lung,5,-1.2203038930892944
lung,5,-5.137102127075195
lung,5,-7.955864906311035
lung,5,-20.417203903198242
lung,5,-25.11873435974121
lung,5,-5.417498588562012
lung,5,-11.376254081726074
lung,5,-2.715003490447998
lung,5,15.018987655639648
lung,5,14.653305053710938
lung,5,3.6071534156799316
lung,5,4.222681045532227
lung,5,-17.7544002532959
lung,5,-22.302471160888672
lung,5,-12.804341316223145
lung,5,-22.886184692382812
lung,5,-15.131916999816895
lung,5,-21.77752685546875
lung,5,-12.670445442199707
lung,5,-12.619203567504883
lung,5,-7.207758903503418
lung,5,-31.79934310913086
lung,5,-8.438224792480469
lung,5,-25.18201446533203
lung,5,-13.671186447143555
lung,5,-20.76222801208496
lung,5,-34.510948181152344
lung,5,-22.408451080322266
lung,5,-6.489049911499023
lung,5,-25.330034255981445
lung,5,-1.6886534690856934
lung,5,-8.027666091918945
lung,5,-18.39544105529785
lung,5,-16.15638542175293
lung,5,-25.586036682128906
lung,5,-0.5192217826843262
lung,5,15.72449779510498
lung,5,-25.61298370361328
lung,5,-3.8322272300720215
lung,5,-4.873783111572266
lung,5,-16.10686492919922
lung,5,-16.51936149597168
lung,5,-22.904897689819336
lung,5,-3.377786636352539
lung,5,-6.590641021728516
lung,5,-21.374605178833008
lung,5,-21.518325805664062
lung,5,-3.910466194152832
lung,5,-5.351578712463379
lung,5,-9.598075866699219
lung,5,-4.863207817077637
lung,5,-24.176376342773438
lung,5,-21.570110321044922
lung,5,-15.647273063659668
lung,5,-22.22432518005371
lung,5,-10.938895225524902
lung,5,-15.08587646484375
lung,5,-3.0217843055725098
lung,5,17.541059494018555
lung,5,0.5828380584716797
lung,5,-0.2491912841796875
lung,5,-10.330788612365723
lung,5,-3.522707462310791
lung,5,-25.836509704589844
lung,5,-2.030341625213623
lung,5,-12.844880104064941
lung,5,-38.01936340332031
lung,5,-28.4796085357666
lung,5,-4.007452964782715
lung,5,-8.62896728515625
lung,5,-5.106078147888184
lung,5,-30.719532012939453
lung,5,-17.362483978271484
lung,5,-9.74425220489502
lung,5,-8.633831024169922
lung,5,6.427306175231934
lung,5,-24.19417953491211
lung,5,-14.175005912780762
lung,5,-11.094547271728516
lung,5,-3.0262155532836914
lung,5,-2.5928330421447754
lung,5,-16.552982330322266
lung,5,-29.028486251831055
lung,5,-20.582473754882812
lung,5,-6.328196048736572
lung,5,-9.525727272033691
lung,5,-4.715189456939697
lung,5,-22.768503189086914
lung,5,-27.917274475097656
lung,5,-10.834030151367188
lung,5,-18.711997985839844
lung,5,-14.700872421264648
lung,5,-35.291595458984375
lung,5,-5.8188252449035645
lung,5,-12.82032299041748
lung,5,-4.561491012573242
lung,5,-5.218316078186035
lung,5,-17.083559036254883
lung,5,-16.550811767578125
lung,5,-25.287809371948242
lung,5,-24.967788696289062
lung,5,-12.83091926574707
lung,5,-17.04632568359375
lung,5,-23.139802932739258
lung,5,-10.109615325927734
lung,5,-24.628210067749023
lung,5,-4.980497360229492
lung,5,-10.921119689941406
lung,5,-17.448392868041992
lung,5,14.698904991149902
lung,5,12.275811195373535
lung,5,-23.711997985839844
lung,5,-23.641504287719727
lung,5,-18.420732498168945
lung,5,-7.422976493835449
lung,5,16.78736114501953
lung,5,-18.534255981445312
lung,5,-6.698493003845215
lung,5,-2.6033005714416504
lung,5,-4.241214752197266
lung,5,8.181842803955078
lung,5,-26.37762451171875
lung,5,2.4132895469665527
lung,5,-8.708637237548828
lung,5,-28.193880081176758
lung,5,-7.140424728393555
lung,5,-5.103971004486084
lung,5,-23.986412048339844
lung,5,-9.785102844238281
lung,5,-32.71891403198242
lung,5,2.487199068069458
lung,5,-31.734268188476562
lung,5,-10.208236694335938
lung,5,-21.968891143798828
lung,5,-25.968027114868164
lung,5,10.211030006408691
lung,5,-14.449027061462402
lung,5,-36.79587173461914
lung,5,-25.231178283691406
lung,5,-19.25463104248047
lung,5,-6.570673942565918
lung,5,-3.214966297149658
lung,5,-9.831334114074707
lung,5,-12.372785568237305
lung,5,-20.035099029541016
lung,5,-17.87127113342285
lung,5,-16.780517578125
lung,5,-13.69876480102539
lung,5,-21.329404830932617
lung,5,-27.616315841674805
lung,5,-8.653203010559082
lung,5,-35.72357940673828
lung,5,-11.194098472595215
lung,5,-9.22105884552002
lung,5,-20.340835571289062
lung,5,-8.434565544128418
lung,5,11.821993827819824
lung,5,-14.55398941040039
lung,5,2.0397799015045166
lung,5,-8.719133377075195
lung,5,-18.429298400878906
lung,5,-8.812718391418457
lung,5,-0.6901814937591553
lung,5,-6.761070251464844
lung,5,0.17827677726745605
lung,5,-15.276890754699707
lung,5,-14.982227325439453
lung,5,-27.541399002075195
lung,5,-17.789310455322266
lung,5,-2.699542760848999
lung,5,9.216218948364258
lung,5,-34.23698425292969
lung,5,-25.2968692779541
lung,5,-3.4085333347320557
lung,5,-1.0609633922576904
lung,5,-22.970745086669922
lung,5,-35.27140808105469
lung,5,-16.33545684814453
lung,5,-23.500886917114258
lung,5,-13.646150588989258
lung,5,-17.281156539916992
lung,5,-17.358896255493164
lung,5,-13.252756118774414
lung,5,-10.889842987060547
lung,5,-19.415491104125977
lung,5,-21.525556564331055
lung,5,-29.596141815185547
lung,5,-15.178048133850098
lung,5,-15.935503959655762
lung,5,-11.135912895202637
lung,5,-2.4261980056762695
lung,5,-1.2425999641418457
lung,5,-14.25663948059082
lung,5,-14.816179275512695
lung,5,-8.835502624511719
lung,5,-15.837735176086426
lung,5,7.302712440490723
lung,5,-20.361875534057617
lung,5,-7.8997392654418945
lung,5,-6.109469413757324
lung,5,-19.464374542236328
lung,5,-8.458768844604492
lung,5,-14.343130111694336
lung,5,-29.478757858276367
lung,5,-21.3236141204834
lung,5,-28.457393646240234
lung,5,-25.3848819732666
lung,5,-24.33796501159668
lung,5,-42.85429763793945
lung,5,-12.338791847229004
lung,5,-25.599853515625
lung,5,-22.28606605529785
lung,5,-28.018705368041992
lung,5,-30.29176902770996
lung,5,-22.68320655822754
lung,5,-6.484701156616211
lung,5,-22.518901824951172
lung,5,-35.703983306884766
lung,5,-18.680015563964844
lung,5,-11.289371490478516
lung,5,-14.464078903198242
lung,5,-2.760434627532959
lung,5,-7.096034526824951
lung,5,-20.712900161743164
lung,5,-26.58812141418457
lung,5,-23.899005889892578
lung,5,-12.136702537536621
lung,5,-23.270000457763672
lung,5,-11.194816589355469
lung,5,-19.18301773071289
lung,5,-13.614498138427734
lung,5,-19.386625289916992
lung,5,-15.490499496459961
lung,5,-4.073357105255127
lung,5,-23.21351432800293
lung,5,-31.254352569580078
lung,5,-12.345901489257812
lung,5,-7.7935357093811035
lung,5,-19.941619873046875
lung,5,-23.165512084960938
lung,5,0.679166316986084
lung,5,-18.5320987701416
lung,5,-32.2167854309082
lung,5,-34.918006896972656
lung,5,-12.060881614685059
lung,5,-17.380443572998047
lung,5,-1.7132775783538818
lung,5,-5.395635604858398
lung,5,-12.310047149658203
lung,5,-23.641170501708984
lung,5,-22.66997718811035
lung,5,-8.394015312194824
lung,5,-14.846733093261719
lung,5,-20.607242584228516
lung,5,-9.823290824890137
lung,5,-2.953090190887451
lung,5,-32.58107376098633
lung,5,-10.491174697875977
lung,5,-18.494455337524414
lung,5,-12.903127670288086
lung,5,-27.42192840576172
lung,5,-2.542621612548828
lung,5,-11.449786186218262
lung,5,8.015410423278809
lung,5,-27.6536922454834
lung,5,-20.977203369140625
lung,5,-8.611313819885254
lung,5,3.21492338180542
lung,5,-18.687519073486328
lung,5,-18.174671173095703
lung,5,-32.75300598144531
lung,5,-24.75874900817871
lung,5,1.7136437892913818
lung,5,-17.71894645690918
lung,5,-15.552909851074219
lung,5,-6.2782206535339355
lung,5,-8.649028778076172
lung,5,-21.052623748779297
lung,5,-1.7116444110870361
lung,5,-24.912532806396484
lung,5,-17.779333114624023
lung,5,-16.851945877075195
lung,5,-10.453825950622559
lung,5,-5.404491424560547
lung,5,-11.41322135925293
lung,5,-28.89511489868164
lung,5,-15.756319046020508
lung,5,-0.4181222915649414
lung,5,-24.59147834777832
lung,5,-5.874943733215332
lung,5,-3.942000150680542
lung,5,-8.764556884765625
lung,5,-15.077371597290039
lung,5,-26.45128631591797
lung,5,-24.23711395263672
lung,5,-4.889650344848633
lung,5,-12.666786193847656
lung,5,5.220207214355469
lung,5,-15.82242202758789
lung,5,-23.7935733795166
lung,5,-4.690271377563477
lung,5,-7.006368637084961
lung,5,-9.24808120727539
lung,5,-15.037333488464355
lung,5,-17.576873779296875
lung,5,-22.815967559814453
lung,5,-21.22833824157715
lung,5,-12.981992721557617
lung,5,-25.204193115234375
lung,5,-26.718276977539062
lung,5,-27.408771514892578
lung,5,-10.125300407409668
lung,5,-20.861896514892578
lung,5,-15.009737014770508
lung,5,-6.01447057723999
lung,5,1.3697893619537354
lung,5,-18.387569427490234
lung,5,-8.676213264465332
lung,5,13.617759704589844
lung,5,-22.22406578063965
lung,5,-3.7061612606048584
lung,5,-13.083105087280273
lung,5,-3.7269370555877686
lung,5,0.8113071918487549
lung,5,-28.561914443969727
lung,5,-10.316192626953125
lung,5,-9.623208999633789
lung,5,-29.572357177734375
lung,5,-6.906679153442383
lung,5,-26.60076141357422
lung,5,8.023757934570312
lung,5,-9.575384140014648
lung,5,-18.698497772216797
lung,5,-14.808685302734375
lung,5,-23.110620498657227
lung,5,-4.964387893676758
lung,5,-2.735903024673462
lung,5,-3.4691481590270996
lung,5,-19.623525619506836
lung,5,-10.403254508972168
lung,5,8.657294273376465
lung,5,-10.451274871826172
lung,5,-18.63772201538086
lung,5,-25.02150535583496
lung,5,-10.590246200561523
lung,5,-20.420368194580078
lung,5,-17.043922424316406
lung,5,-9.731913566589355
lung,5,-9.52861499786377
lung,5,-7.319599628448486
lung,5,-30.1555118560791
lung,5,-28.644638061523438
lung,5,-10.282002449035645
lung,5,-21.8059024810791
lung,5,-29.507997512817383
lung,5,-19.725608825683594
lung,5,8.777606010437012
lung,5,-9.952881813049316
lung,5,-10.207108497619629
lung,5,-29.966567993164062
lung,5,-12.200979232788086
lung,5,-12.744466781616211
lung,5,-24.314495086669922
lung,5,-19.033891677856445
lung,5,-12.46027660369873
lung,5,-24.99199104309082
lung,5,-25.92569923400879
lung,5,-5.7769622802734375
lung,5,-32.71938705444336
lung,5,-31.172012329101562
lung,5,-9.86802864074707
lung,5,-15.853852272033691
lung,5,-14.874833106994629
lung,5,-15.801043510437012
lung,5,-25.711811065673828
lung,5,3.4699342250823975
lung,5,-23.961698532104492
lung,5,-22.17616081237793
lung,5,-4.251471042633057
lung,5,-6.273013114929199
lung,5,-21.81460189819336
lung,5,-31.465272903442383
lung,5,-22.361177444458008
lung,5,-11.031272888183594
lung,5,-29.540075302124023
lung,5,-22.794565200805664
lung,5,-23.299972534179688
lung,5,-26.301231384277344
lung,5,-1.1850671768188477
lung,5,-0.19228124618530273
lung,5,-30.4912052154541
lung,5,-8.895380020141602
lung,5,-32.29894256591797
lung,5,-25.941953659057617
lung,5,-13.950372695922852
lung,5,-3.6299262046813965
lung,5,-33.688873291015625
lung,5,-24.434932708740234
lung,5,-19.8960018157959
lung,5,-19.79606819152832
lung,5,-21.21596908569336
lung,5,-22.16941261291504
lung,5,-13.043272972106934
lung,5,-17.471492767333984
lung,5,-25.492889404296875
lung,5,-7.2072062492370605
lung,5,-10.468215942382812
lung,5,-32.93043518066406
lung,5,-5.624820709228516
lung,5,-35.13835906982422
lung,5,-2.1649279594421387
lung,5,-20.751127243041992
lung,5,-3.5150856971740723
lung,5,-6.387333869934082
lung,5,-23.19873046875
lung,5,-22.33441925048828
lung,5,-15.61570930480957
lung,5,-17.73290252685547
lung,5,-8.80551528930664
lung,5,-9.169715881347656
lung,5,-19.457483291625977
lung,5,-18.619218826293945
lung,5,-38.638309478759766
lung,5,-13.036808013916016
lung,5,-17.12697410583496
lung,5,-16.328575134277344
lung,5,-19.80646324157715
lung,5,3.8663382530212402
lung,5,-31.108417510986328
lung,5,-23.976736068725586
lung,5,-18.180147171020508
lung,5,-3.869805335998535
lung,5,-17.149505615234375
lung,5,-11.192055702209473
lung,5,-10.30471420288086
lung,5,-9.055051803588867
lung,5,-15.956206321716309
lung,5,-18.420473098754883
lung,5,-8.70302963256836
lung,5,-9.607931137084961
lung,5,-18.625120162963867
lung,5,22.270021438598633
lung,5,-33.05514907836914
lung,5,-12.78032112121582
lung,5,-23.651859283447266
lung,5,-27.578279495239258
lung,5,-17.55362892150879
lung,5,-10.36320686340332
lung,5,-10.178861618041992
lung,5,-16.714820861816406
lung,5,0.7516562938690186
lung,5,-20.46391487121582
lung,5,5.642504692077637
lung,5,-23.312406539916992
lung,5,-22.3817138671875
lung,5,-17.533042907714844
lung,5,-39.30118179321289
lung,5,-21.55545425415039
lung,5,0.6735923290252686
lung,5,-26.303525924682617
lung,5,-12.112054824829102
lung,5,-19.11687660217285
lung,5,-23.895477294921875
lung,5,-25.115848541259766
lung,5,-25.562623977661133
lung,5,-20.963754653930664
lung,5,-2.2568087577819824
lung,5,-31.25849151611328
lung,5,-25.445068359375
lung,5,-22.969594955444336
lung,5,-32.666934967041016
lung,5,-18.177650451660156
lung,5,10.352875709533691
lung,5,-15.472851753234863
